#wl,fl,unc,lq,uq,n
##double,double,double,double,double,int
6922.5000,0.82500,0.01378,0.6610,0.9680,124
6923.5000,0.80800,0.01312,0.6380,0.9290,123
6924.5000,0.80700,0.01477,0.6510,0.9760,121
6925.5000,0.83000,0.01163,0.7010,0.9580,122
6926.5000,0.80400,0.01485,0.6350,0.9630,122
6927.5000,0.79400,0.01348,0.6620,0.9610,123
6928.5000,0.80100,0.01280,0.6510,0.9350,123
6929.5000,0.82100,0.01413,0.6590,0.9660,118
6930.5000,0.80400,0.01220,0.6950,0.9590,117
6931.5000,0.76800,0.01478,0.6410,0.9620,118
6932.5000,0.83200,0.01341,0.6820,0.9770,121
6933.5000,0.80900,0.01244,0.6870,0.9640,124
6934.5000,0.81200,0.01419,0.6550,0.9620,117
6935.5000,0.78300,0.01427,0.6540,0.9730,125
6936.5000,0.83200,0.01480,0.6590,0.9820,119
6937.5000,0.79700,0.01570,0.6530,0.9970,120
6938.5000,0.82000,0.01184,0.7120,0.9670,116
6939.5000,0.83100,0.01399,0.6570,0.9610,118
6940.5000,0.80400,0.01648,0.6510,1.0060,116
6941.5000,0.84300,0.01258,0.7100,0.9890,123
6942.5000,0.78400,0.01444,0.6510,0.9620,116
6943.5000,0.83400,0.01273,0.7030,0.9820,120
6944.5000,0.82500,0.01492,0.6630,0.9830,115
6945.5000,0.78300,0.01634,0.6350,0.9870,116
6946.5000,0.81200,0.01226,0.6920,0.9560,116
6947.5000,0.77900,0.01468,0.6310,0.9430,113
6948.5000,0.79900,0.01540,0.6620,0.9820,108
6949.5000,0.81100,0.01450,0.6670,0.9820,118
6950.5000,0.75600,0.01397,0.6260,0.9230,113
6951.5000,0.80200,0.01374,0.6860,0.9820,116
6952.5000,0.79700,0.01492,0.6430,0.9630,115
6953.5000,0.80100,0.01394,0.6760,0.9750,115
6954.5000,0.79800,0.01355,0.6680,0.9560,113
6955.5000,0.79100,0.01386,0.6600,0.9520,111
6956.5000,0.79100,0.01306,0.6820,0.9560,110
6957.5000,0.80400,0.01352,0.6640,0.9590,119
6958.5000,0.77600,0.01402,0.6170,0.9110,110
6959.5000,0.81100,0.01346,0.6990,0.9890,116
6960.5000,0.79000,0.01317,0.6580,0.9380,113
6961.5000,0.79900,0.01414,0.6380,0.9360,111
6962.5000,0.81100,0.01402,0.6740,0.9680,110
6963.5000,0.76800,0.01672,0.6410,0.9980,114
6964.5000,0.82100,0.01745,0.6510,1.0170,110
6965.5000,0.86000,0.01373,0.7070,1.0040,117
6966.5000,0.76400,0.01495,0.6440,0.9590,111
6967.5000,0.84200,0.01381,0.6990,0.9940,114
6968.5000,0.81600,0.01301,0.6740,0.9530,115
6969.5000,0.82500,0.01540,0.6930,1.0130,108
6970.5000,0.82900,0.01281,0.6900,0.9600,111
6971.5000,0.80300,0.01397,0.6510,0.9440,110
6972.5000,0.85000,0.01532,0.6680,0.9850,107
6973.5000,0.86300,0.01416,0.6740,0.9750,113
6974.5000,0.81600,0.01683,0.6760,1.0290,110
6975.5000,0.85600,0.01789,0.6790,1.0560,111
6976.5000,0.82000,0.01259,0.6890,0.9470,105
6977.5000,0.83100,0.01605,0.6610,0.9930,107
6978.5000,0.78000,0.01263,0.6550,0.9200,110
6979.5000,0.75800,0.01371,0.6320,0.9170,108
6980.5000,0.78100,0.01389,0.6650,0.9550,109
6981.5000,0.83900,0.01205,0.7040,0.9580,111
6982.5000,0.80700,0.01645,0.6410,0.9830,108
6983.5000,0.82600,0.01306,0.7030,0.9770,110
6984.5000,0.81500,0.01280,0.6940,0.9600,108
6985.5000,0.79700,0.01610,0.6740,1.0040,105
6986.5000,0.82600,0.01370,0.7150,1.0010,109
6987.5000,0.80100,0.01616,0.6460,0.9850,110
6988.5000,0.83800,0.01333,0.7120,0.9890,108
6989.5000,0.81100,0.01320,0.6690,0.9420,107
6990.5000,0.80700,0.01376,0.6860,0.9680,105
6991.5000,0.83200,0.01318,0.6720,0.9510,112
6992.5000,0.82500,0.01535,0.6620,0.9840,110
6993.5000,0.80900,0.01445,0.6940,0.9830,100
6994.5000,0.85900,0.01436,0.6830,0.9870,112
6995.5000,0.80100,0.01491,0.6600,0.9670,106
6996.5000,0.81100,0.01498,0.6780,0.9950,112
6997.5000,0.85200,0.01448,0.6910,0.9920,108
6998.5000,0.80700,0.01459,0.6750,0.9740,105
6999.5000,0.83800,0.01311,0.7040,0.9790,110
7000.5000,0.84900,0.01428,0.6940,0.9880,106
7001.5000,0.81200,0.01672,0.6760,1.0120,101
7002.5000,0.80400,0.01292,0.6780,0.9540,114
7003.5000,0.79700,0.01557,0.6480,0.9640,103
7004.5000,0.80500,0.01273,0.7040,0.9710,110
7005.5000,0.82100,0.01392,0.6740,0.9620,107
7006.5000,0.81300,0.01655,0.6660,0.9970,100
7007.5000,0.84300,0.00987,0.7330,0.9420,112
7008.5000,0.79400,0.01498,0.6590,0.9660,105
7009.5000,0.81000,0.01327,0.7040,0.9760,105
7010.5000,0.82700,0.01540,0.7030,1.0290,112
7011.5000,0.80000,0.01195,0.6620,0.9070,105
7012.5000,0.81100,0.01542,0.6750,1.0000,111
7013.5000,0.79900,0.01379,0.6570,0.9410,106
7014.5000,0.82000,0.01639,0.6410,0.9720,102
7015.5000,0.86100,0.01145,0.7370,0.9760,109
7016.5000,0.82700,0.01516,0.6780,0.9930,108
7017.5000,0.81900,0.01376,0.6790,0.9650,108
7018.5000,0.82000,0.01471,0.6490,0.9520,106
7019.5000,0.74500,0.01480,0.6320,0.9310,102
7020.5000,0.82400,0.01318,0.7220,0.9960,108
7021.5000,0.79700,0.01376,0.6490,0.9310,105
7022.5000,0.81900,0.01333,0.6980,0.9660,101
7023.5000,0.83600,0.01190,0.7050,0.9580,113
7024.5000,0.79300,0.01525,0.6580,0.9660,102
7025.5000,0.82700,0.01405,0.6840,0.9760,108
7026.5000,0.82100,0.01281,0.6610,0.9260,107
7027.5000,0.81900,0.01396,0.6880,0.9630,97
7028.5000,0.84700,0.01149,0.7040,0.9450,110
7029.5000,0.79700,0.01761,0.6450,0.9990,101
7030.5000,0.82000,0.01202,0.7220,0.9660,103
7031.5000,0.84600,0.01283,0.6930,0.9560,105
7032.5000,0.80200,0.01340,0.6860,0.9580,103
7033.5000,0.82300,0.01729,0.6700,1.0210,103
7034.5000,0.78500,0.01547,0.6590,0.9760,105
7035.5000,0.78000,0.01379,0.6730,0.9390,93
7036.5000,0.86700,0.01379,0.6940,0.9820,109
7037.5000,0.81000,0.01594,0.6560,0.9780,102
7038.5000,0.79100,0.01476,0.6700,0.9740,106
7039.5000,0.86900,0.01481,0.6850,0.9870,104
7040.5000,0.81600,0.01434,0.6900,0.9740,98
7041.5000,0.87000,0.01428,0.7310,1.0180,101
7042.5000,0.78200,0.01518,0.6780,0.9890,105
7043.5000,0.83900,0.01635,0.7010,1.0230,97
7044.5000,0.85300,0.01623,0.6890,1.0200,104
7045.5000,0.83400,0.01224,0.7100,0.9560,101
7046.5000,0.85700,0.01491,0.7170,1.0240,106
7047.5000,0.88200,0.01527,0.6870,0.9940,101
7048.5000,0.86700,0.01939,0.7180,1.0880,91
7049.5000,0.86500,0.01496,0.7040,1.0120,106
7050.5000,0.86200,0.01550,0.6980,1.0080,100
7051.5000,0.85400,0.01552,0.7170,1.0350,105
7052.5000,0.87600,0.01471,0.7160,1.0160,104
7053.5000,0.82200,0.01510,0.6910,0.9900,98
7054.5000,0.85100,0.01220,0.7310,0.9810,105
7055.5000,0.82800,0.01443,0.6890,0.9790,101
7056.5000,0.85200,0.01388,0.7330,1.0120,101
7057.5000,0.85600,0.01182,0.7280,0.9680,103
7058.5000,0.80700,0.01480,0.6550,0.9510,100
7059.5000,0.84800,0.01415,0.7380,1.0280,105
7060.5000,0.82200,0.01144,0.6960,0.9270,102
7061.5000,0.82900,0.01279,0.7070,0.9550,94
7062.5000,0.84900,0.01530,0.6940,1.0090,106
7063.5000,0.84700,0.01463,0.7120,1.0090,103
7064.5000,0.85000,0.01329,0.7440,1.0150,104
7065.5000,0.88700,0.01530,0.7070,1.0160,102
7066.5000,0.82500,0.01289,0.7210,0.9750,97
7067.5000,0.85400,0.01348,0.7120,0.9870,104
7068.5000,0.84700,0.01328,0.7120,0.9790,101
7069.5000,0.84600,0.01575,0.7300,1.0450,100
7070.5000,0.83600,0.01350,0.7150,0.9890,103
7071.5000,0.79400,0.01159,0.6870,0.9200,101
7072.5000,0.85400,0.01254,0.7110,0.9680,105
7073.5000,0.88000,0.01710,0.6810,1.0280,103
7074.5000,0.82200,0.01669,0.6650,0.9870,93
7075.5000,0.87400,0.01596,0.7120,1.0390,105
7076.5000,0.81300,0.01450,0.6730,0.9630,100
7077.5000,0.86400,0.01607,0.7240,1.0470,101
7078.5000,0.80500,0.01439,0.6760,0.9680,103
7079.5000,0.81600,0.01221,0.6970,0.9350,95
7080.5000,0.86200,0.01291,0.6960,0.9580,103
7081.5000,0.81900,0.01422,0.6890,0.9720,99
7082.5000,0.80900,0.01597,0.6840,1.0050,101
7083.5000,0.84600,0.01475,0.6660,0.9610,100
7084.5000,0.82000,0.01112,0.6900,0.9090,97
7085.5000,0.82500,0.01527,0.6670,0.9800,105
7086.5000,0.80700,0.01623,0.6740,0.9970,99
7087.5000,0.79900,0.01516,0.6970,0.9940,96
7088.5000,0.84800,0.01263,0.7230,0.9830,106
7089.5000,0.76400,0.01485,0.6190,0.9130,98
7090.5000,0.78400,0.01358,0.6690,0.9420,101
7091.5000,0.80800,0.01335,0.6820,0.9490,100
7092.5000,0.79600,0.01504,0.6790,0.9690,93
7093.5000,0.83500,0.01186,0.6980,0.9410,105
7094.5000,0.77300,0.01386,0.6360,0.9090,97
7095.5000,0.80300,0.01282,0.7080,0.9670,102
7096.5000,0.78300,0.01619,0.6330,0.9600,102
7097.5000,0.79200,0.01462,0.6610,0.9460,95
7098.5000,0.79000,0.01304,0.6380,0.9040,104
7099.5000,0.75200,0.01737,0.6250,0.9690,98
7100.5000,0.79300,0.01283,0.6910,0.9450,98
7101.5000,0.81200,0.01154,0.6930,0.9250,101
7102.5000,0.73500,0.01445,0.6370,0.9260,100
7103.5000,0.78500,0.01267,0.6500,0.9060,102
7104.5000,0.79900,0.01448,0.6740,0.9650,101
7105.5000,0.79100,0.01669,0.6340,0.9490,89
7106.5000,0.83500,0.01306,0.7060,0.9750,106
7107.5000,0.81700,0.01480,0.6700,0.9600,96
7108.5000,0.82000,0.01505,0.6820,0.9860,102
7109.5000,0.77900,0.01245,0.6550,0.8990,96
7110.5000,0.79700,0.01564,0.6420,0.9420,92
7111.5000,0.76700,0.01453,0.6370,0.9320,103
7112.5000,0.78100,0.01470,0.6420,0.9300,96
7113.5000,0.77100,0.01623,0.6170,0.9350,96
7114.5000,0.82300,0.01556,0.6370,0.9450,98
7115.5000,0.71300,0.01465,0.6160,0.9000,94
7116.5000,0.77900,0.01437,0.6490,0.9350,99
7117.5000,0.74300,0.01361,0.6320,0.8960,94
7118.5000,0.76400,0.01480,0.6390,0.9290,96
7119.5000,0.80700,0.01353,0.6720,0.9440,101
7120.5000,0.76200,0.01675,0.6100,0.9400,97
7121.5000,0.80300,0.01450,0.6540,0.9410,98
7122.5000,0.77500,0.01303,0.6560,0.9140,98
7123.5000,0.77200,0.01651,0.6130,0.9210,87
7124.5000,0.80500,0.01490,0.6320,0.9300,100
7125.5000,0.76100,0.01262,0.6420,0.8880,95
7126.5000,0.79100,0.01596,0.6150,0.9310,98
7127.5000,0.79100,0.01247,0.6490,0.8920,95
7128.5000,0.71800,0.01542,0.6160,0.9070,89
7129.5000,0.80800,0.01293,0.6750,0.9270,95
7130.5000,0.77200,0.01437,0.6300,0.9130,97
7131.5000,0.76300,0.01317,0.6410,0.9030,99
7132.5000,0.79200,0.01516,0.6320,0.9260,94
7133.5000,0.79100,0.01516,0.6560,0.9420,89
7134.5000,0.81200,0.01335,0.6820,0.9490,100
7135.5000,0.81400,0.01550,0.6720,0.9710,93
7136.5000,0.77700,0.01508,0.6600,0.9540,95
7137.5000,0.86900,0.01842,0.6740,1.0330,95
7138.5000,0.82700,0.01618,0.6990,1.0060,90
7139.5000,0.85300,0.01532,0.6770,0.9850,101
7140.5000,0.82400,0.01626,0.6800,0.9920,92
7141.5000,0.80300,0.01719,0.6520,0.9870,95
7142.5000,0.81000,0.01366,0.6680,0.9370,97
7143.5000,0.76600,0.01465,0.6440,0.9280,94
7144.5000,0.80000,0.01754,0.6710,1.0130,95
7145.5000,0.79400,0.01601,0.6470,0.9590,95
7146.5000,0.78000,0.01624,0.6160,0.9190,87
7147.5000,0.77200,0.01352,0.6360,0.9050,99
7148.5000,0.75400,0.01262,0.6300,0.8720,92
7149.5000,0.77600,0.01409,0.6240,0.9030,98
7150.5000,0.76000,0.01408,0.6070,0.8800,94
7151.5000,0.69900,0.01453,0.6100,0.8810,87
7152.5000,0.76300,0.01355,0.6220,0.8890,97
7153.5000,0.75900,0.01314,0.6620,0.9140,92
7154.5000,0.81100,0.01572,0.6260,0.9340,96
7155.5000,0.77600,0.01291,0.6400,0.8890,93
7156.5000,0.77000,0.01662,0.6350,0.9360,82
7157.5000,0.78300,0.01222,0.6950,0.9370,98
7158.5000,0.77300,0.01614,0.6410,0.9420,87
7159.5000,0.77400,0.01421,0.6460,0.9230,95
7160.5000,0.77300,0.01272,0.6430,0.8870,92
7161.5000,0.76900,0.01583,0.6610,0.9580,88
7162.5000,0.79200,0.01381,0.6400,0.9050,92
7163.5000,0.76300,0.01663,0.6100,0.9220,88
7164.5000,0.74700,0.01606,0.6190,0.9270,92
7165.5000,0.77600,0.01251,0.6600,0.8960,89
7166.5000,0.74700,0.01584,0.6190,0.9110,85
7167.5000,0.79000,0.01354,0.6520,0.9200,98
7168.5000,0.77200,0.01546,0.6240,0.9090,85
7169.5000,0.77000,0.01198,0.6630,0.8890,89
7170.5000,0.77700,0.01533,0.6260,0.9200,92
7171.5000,0.74700,0.01253,0.6520,0.8870,88
7172.5000,0.79100,0.01825,0.6220,0.9720,92
7173.5000,0.75000,0.01500,0.6340,0.9090,84
7174.5000,0.81300,0.01664,0.6450,0.9500,84
7175.5000,0.78500,0.01379,0.6560,0.9220,93
7176.5000,0.75200,0.01378,0.6320,0.8860,85
7177.5000,0.76700,0.01315,0.6380,0.8930,94
7178.5000,0.77300,0.01614,0.6210,0.9220,87
7179.5000,0.75300,0.01644,0.6340,0.9300,81
7180.5000,0.78300,0.01208,0.6780,0.9110,93
7181.5000,0.75700,0.01564,0.6020,0.8870,83
7182.5000,0.76000,0.01514,0.6230,0.9150,93
7183.5000,0.75500,0.01437,0.6310,0.8960,85
7184.5000,0.72200,0.01772,0.5810,0.8960,79
7185.5000,0.79500,0.01256,0.6440,0.8850,92
7186.5000,0.70500,0.01320,0.5990,0.8380,82
7187.5000,0.76700,0.01434,0.6590,0.9340,92
7188.5000,0.78000,0.01259,0.6800,0.9080,82
7189.5000,0.73000,0.01311,0.6410,0.8740,79
7190.5000,0.75800,0.01298,0.6510,0.8960,89
7191.5000,0.73700,0.01340,0.6200,0.8670,85
7192.5000,0.78100,0.01500,0.6460,0.9290,89
7193.5000,0.74600,0.01251,0.6390,0.8710,86
7194.5000,0.73400,0.01594,0.6330,0.9110,76
7195.5000,0.77100,0.01246,0.6520,0.8910,92
7196.5000,0.73100,0.01421,0.5800,0.8390,83
7197.5000,0.77500,0.01471,0.6740,0.9500,88
7198.5000,0.75000,0.01483,0.6330,0.9080,86
7199.5000,0.74100,0.01489,0.6360,0.8990,78
7200.5000,0.77400,0.01768,0.6270,0.9680,93
7201.5000,0.76300,0.01526,0.6140,0.8920,83
7202.5000,0.77800,0.01120,0.6820,0.8910,87
7203.5000,0.78500,0.01644,0.6050,0.9100,86
7204.5000,0.76700,0.01750,0.5980,0.9090,79
7205.5000,0.77400,0.01402,0.6290,0.8980,92
7206.5000,0.74200,0.01485,0.6030,0.8720,82
7207.5000,0.78600,0.01271,0.6960,0.9290,84
7208.5000,0.80000,0.01517,0.6290,0.9120,87
7209.5000,0.74700,0.01606,0.6160,0.9050,81
7210.5000,0.77400,0.01092,0.6890,0.8950,89
7211.5000,0.70500,0.01411,0.6080,0.8620,81
7212.5000,0.78100,0.01429,0.6640,0.9260,84
7213.5000,0.75900,0.01478,0.6170,0.8880,84
7214.5000,0.77500,0.01567,0.6490,0.9310,81
7215.5000,0.76100,0.01364,0.6580,0.9140,88
7216.5000,0.75700,0.01567,0.6200,0.9020,81
7217.5000,0.79900,0.01653,0.6580,0.9610,84
7218.5000,0.79100,0.01603,0.6220,0.9140,83
7219.5000,0.75300,0.01517,0.6420,0.9150,81
7220.5000,0.77400,0.01237,0.6800,0.9160,91
7221.5000,0.74600,0.01571,0.6170,0.8980,80
7222.5000,0.73000,0.01621,0.6290,0.9190,80
7223.5000,0.76700,0.01502,0.6270,0.8990,82
7224.5000,0.75100,0.01485,0.6200,0.8840,79
7225.5000,0.78300,0.01360,0.6530,0.9110,90
7226.5000,0.74700,0.01806,0.6230,0.9440,79
7227.5000,0.74700,0.01550,0.6190,0.8980,81
7228.5000,0.75400,0.01586,0.6050,0.8940,83
7229.5000,0.73600,0.01800,0.5900,0.9100,79
7230.5000,0.81100,0.01375,0.6590,0.9170,88
7231.5000,0.74300,0.02053,0.5850,0.9500,79
7232.5000,0.79400,0.01585,0.6420,0.9220,78
7233.5000,0.81000,0.01561,0.6580,0.9390,81
7234.5000,0.80700,0.01739,0.6770,0.9880,80
7235.5000,0.80900,0.01347,0.6780,0.9250,84
7236.5000,0.75400,0.01665,0.6420,0.9380,79
7237.5000,0.82000,0.01658,0.6540,0.9430,76
7238.5000,0.80400,0.01442,0.6640,0.9220,80
7239.5000,0.74000,0.01761,0.6270,0.9400,79
7240.5000,0.76000,0.01399,0.6530,0.9080,83
7241.5000,0.75500,0.01749,0.6290,0.9380,78
7242.5000,0.78300,0.01588,0.6400,0.9150,75
7243.5000,0.82600,0.01322,0.6940,0.9290,79
7244.5000,0.74300,0.01675,0.6110,0.9050,77
7245.5000,0.79600,0.01646,0.6260,0.9260,83
7246.5000,0.79300,0.01503,0.6560,0.9180,76
7247.5000,0.78900,0.01600,0.6730,0.9520,76
7248.5000,0.79600,0.01755,0.6380,0.9460,77
7249.5000,0.80000,0.01778,0.6480,0.9580,76
7250.5000,0.78500,0.01668,0.6300,0.9320,82
7251.5000,0.72500,0.01442,0.6330,0.8860,77
7252.5000,0.77500,0.01220,0.7070,0.9140,72
7253.5000,0.79400,0.01583,0.6790,0.9550,76
7254.5000,0.77100,0.01368,0.6450,0.8820,75
7255.5000,0.78700,0.01668,0.6300,0.9320,82
7256.5000,0.75200,0.01436,0.6200,0.8670,74
7257.5000,0.76300,0.01633,0.6510,0.9300,73
7258.5000,0.79100,0.01530,0.6490,0.9140,75
7259.5000,0.76900,0.01866,0.6070,0.9280,74
7260.5000,0.79200,0.01664,0.6230,0.9170,78
7261.5000,0.75100,0.01443,0.6370,0.8870,75
7262.5000,0.78000,0.01984,0.6530,0.9920,73
7263.5000,0.74700,0.01233,0.6630,0.8780,76
7264.5000,0.75300,0.01727,0.6290,0.9200,71
7265.5000,0.77700,0.01453,0.6720,0.9270,77
7266.5000,0.75600,0.01472,0.6440,0.8990,75
7267.5000,0.78300,0.01258,0.6640,0.8760,71
7268.5000,0.79200,0.01634,0.6750,0.9580,75
7269.5000,0.76000,0.01691,0.6360,0.9210,71
7270.5000,0.79500,0.01428,0.6870,0.9360,76
7271.5000,0.75600,0.01879,0.6090,0.9300,73
7272.5000,0.77000,0.01721,0.6220,0.9160,73
7273.5000,0.81200,0.01646,0.6870,0.9740,76
7274.5000,0.78200,0.01686,0.6620,0.9400,68
7275.5000,0.78900,0.01246,0.6960,0.9160,78
7276.5000,0.79200,0.02009,0.6180,0.9590,72
7277.5000,0.74500,0.02015,0.6260,0.9750,75
7278.5000,0.75700,0.01744,0.6410,0.9450,76
7279.5000,0.75800,0.01532,0.6520,0.8990,65
7280.5000,0.81900,0.01385,0.6500,0.8930,77
7281.5000,0.77400,0.01732,0.6280,0.9260,74
7282.5000,0.77300,0.01582,0.6610,0.9350,75
7283.5000,0.79000,0.01415,0.6590,0.9040,75
7284.5000,0.76200,0.01823,0.6240,0.9180,65
7285.5000,0.77100,0.01490,0.6550,0.9130,75
7286.5000,0.75100,0.01646,0.6330,0.9200,76
7287.5000,0.75600,0.01599,0.6210,0.8980,75
7288.5000,0.77300,0.01593,0.6040,0.8780,74
7289.5000,0.73200,0.01813,0.6530,0.9430,64
7290.5000,0.77400,0.01174,0.6580,0.8640,77
7291.5000,0.74400,0.01662,0.6200,0.9040,73
7292.5000,0.76100,0.01703,0.6260,0.9190,74
7293.5000,0.77400,0.01451,0.6510,0.8990,73
7294.5000,0.75800,0.01563,0.6590,0.9110,65
7295.5000,0.78600,0.01537,0.6290,0.8970,76
7296.5000,0.77600,0.01550,0.6510,0.9140,72
7297.5000,0.74700,0.01525,0.6310,0.8880,71
7298.5000,0.78500,0.01331,0.6820,0.9110,74
7299.5000,0.76400,0.01852,0.6220,0.9160,63
7300.5000,0.82900,0.01547,0.6880,0.9560,75
7301.5000,0.78700,0.01625,0.6810,0.9490,68
7302.5000,0.84000,0.01585,0.6870,0.9560,72
7303.5000,0.80000,0.01547,0.6410,0.8980,69
7304.5000,0.79000,0.01906,0.6060,0.9110,64
7305.5000,0.81700,0.01430,0.6990,0.9400,71
7306.5000,0.76900,0.01565,0.6450,0.9050,69
7307.5000,0.81100,0.02122,0.6520,1.0070,70
7308.5000,0.82900,0.01841,0.6850,0.9930,70
7309.5000,0.76700,0.01873,0.6200,0.9220,65
7310.5000,0.81400,0.01423,0.7040,0.9370,67
7311.5000,0.80800,0.01583,0.6890,0.9500,68
7312.5000,0.78300,0.01285,0.6850,0.9000,70
7313.5000,0.77800,0.01848,0.6520,0.9590,69
7314.5000,0.79800,0.01748,0.6730,0.9570,66
7315.5000,0.83900,0.01685,0.6930,0.9750,70
7316.5000,0.82900,0.01669,0.6850,0.9520,64
7317.5000,0.79800,0.01572,0.6790,0.9420,70
7318.5000,0.76900,0.02022,0.6430,0.9740,67
7319.5000,0.81000,0.01752,0.6590,0.9480,68
7320.5000,0.82900,0.01691,0.6580,0.9450,72
7321.5000,0.80900,0.02050,0.6870,1.0020,59
7322.5000,0.89100,0.01413,0.7490,0.9820,68
7323.5000,0.83400,0.01818,0.7050,1.0070,69
7324.5000,0.75700,0.01433,0.6980,0.9360,69
7325.5000,0.83000,0.01554,0.6930,0.9530,70
7326.5000,0.76600,0.01692,0.6640,0.9240,59
7327.5000,0.83100,0.01775,0.6770,0.9740,70
7328.5000,0.77500,0.01631,0.6780,0.9450,67
7329.5000,0.75700,0.01539,0.6710,0.9210,66
7330.5000,0.84600,0.01667,0.6570,0.9340,69
7331.5000,0.75900,0.01967,0.6570,0.9540,57
7332.5000,0.82100,0.01740,0.6680,0.9570,69
7333.5000,0.80800,0.02010,0.6300,0.9590,67
7334.5000,0.78200,0.01336,0.6700,0.8870,66
7335.5000,0.83900,0.01582,0.6800,0.9370,66
7336.5000,0.77400,0.01975,0.6410,0.9470,60
7337.5000,0.83300,0.01802,0.6860,0.9810,67
7338.5000,0.76700,0.02444,0.6160,1.0040,63
7339.5000,0.79000,0.02046,0.6400,0.9750,67
7340.5000,0.78800,0.01983,0.6620,0.9890,68
7341.5000,0.79500,0.01898,0.6370,0.9310,60
7342.5000,0.81700,0.01607,0.6630,0.9260,67
7343.5000,0.78600,0.01907,0.6410,0.9340,59
7344.5000,0.81300,0.01533,0.7070,0.9580,67
7345.5000,0.79400,0.01939,0.6260,0.9410,66
7346.5000,0.78600,0.01806,0.6510,0.9400,64
7347.5000,0.82000,0.01892,0.6590,0.9640,65
7348.5000,0.76000,0.02192,0.6490,0.9800,57
7349.5000,0.81100,0.02000,0.6700,0.9950,66
7350.5000,0.80500,0.01902,0.6430,0.9520,66
7351.5000,0.74500,0.01846,0.6430,0.9360,63
7352.5000,0.81300,0.02123,0.6210,0.9660,66
7353.5000,0.75600,0.02028,0.6370,0.9350,54
7354.5000,0.82700,0.01601,0.6700,0.9340,68
7355.5000,0.78400,0.01806,0.6520,0.9410,64
7356.5000,0.79800,0.01531,0.7010,0.9460,64
7357.5000,0.77500,0.01612,0.6480,0.9080,65
7358.5000,0.73700,0.02232,0.6120,0.9430,55
7359.5000,0.78500,0.01537,0.6630,0.9070,63
7360.5000,0.76300,0.01884,0.6690,0.9680,63
7361.5000,0.78900,0.01800,0.6400,0.9280,64
7362.5000,0.78600,0.02164,0.6340,0.9830,65
7363.5000,0.72200,0.02143,0.6100,0.9420,60
7364.5000,0.77900,0.01769,0.6410,0.9240,64
7365.5000,0.77500,0.02106,0.6420,0.9600,57
7366.5000,0.82200,0.01774,0.6210,0.9070,65
7367.5000,0.76700,0.02146,0.6000,0.9460,65
7368.5000,0.79500,0.01683,0.6680,0.9330,62
7369.5000,0.81600,0.01899,0.6570,0.9560,62
7370.5000,0.73300,0.02151,0.6110,0.9330,56
7371.5000,0.84500,0.01681,0.6790,0.9500,65
7372.5000,0.77100,0.01649,0.6460,0.9140,66
7373.5000,0.76700,0.01788,0.6530,0.9300,60
7374.5000,0.78000,0.02154,0.6210,0.9630,63
7375.5000,0.77200,0.02360,0.6180,0.9680,55
7376.5000,0.78900,0.02142,0.6320,0.9720,63
7377.5000,0.75300,0.02148,0.6380,0.9870,66
7378.5000,0.77500,0.02104,0.6100,0.9440,63
7379.5000,0.82300,0.01695,0.6890,0.9560,62
7380.5000,0.76300,0.01821,0.6380,0.9130,57
7381.5000,0.78500,0.02135,0.5950,0.9340,63
7382.5000,0.73800,0.01954,0.6380,0.9330,57
7383.5000,0.77400,0.01569,0.6840,0.9270,60
7384.5000,0.76100,0.02177,0.6270,0.9670,61
7385.5000,0.76700,0.01895,0.6220,0.9180,61
7386.5000,0.77400,0.01777,0.6620,0.9350,59
7387.5000,0.78000,0.02307,0.6010,0.9400,54
7388.5000,0.80800,0.01765,0.6430,0.9210,62
7389.5000,0.75900,0.02224,0.5970,0.9500,63
7390.5000,0.76800,0.01766,0.6570,0.9260,58
7391.5000,0.78300,0.01969,0.6110,0.9160,60
7392.5000,0.83900,0.01898,0.7000,0.9790,54
7393.5000,0.81400,0.01716,0.6660,0.9340,61
7394.5000,0.74200,0.01782,0.6440,0.9200,60
7395.5000,0.79500,0.01814,0.6510,0.9390,63
7396.5000,0.76100,0.01901,0.6200,0.9170,61
7397.5000,0.78100,0.01722,0.6810,0.9410,57
7398.5000,0.80700,0.01498,0.6810,0.9150,61
7399.5000,0.76500,0.01948,0.6470,0.9360,55
7400.5000,0.80400,0.01562,0.6930,0.9350,60
7401.5000,0.80800,0.01797,0.6370,0.9200,62
7402.5000,0.78200,0.02167,0.6190,0.9490,58
7403.5000,0.82800,0.01530,0.7120,0.9450,58
7404.5000,0.74300,0.01854,0.6500,0.9200,53
7405.5000,0.82100,0.01556,0.6950,0.9400,62
7406.5000,0.77700,0.01652,0.6540,0.9120,61
7407.5000,0.81200,0.01720,0.6810,0.9430,58
7408.5000,0.79800,0.02187,0.6360,0.9720,59
7409.5000,0.77500,0.01810,0.6520,0.9180,54
7410.5000,0.79900,0.01894,0.6720,0.9630,59
7411.5000,0.77200,0.02265,0.6080,0.9560,59
7412.5000,0.75700,0.01640,0.6700,0.9220,59
7413.5000,0.78000,0.01854,0.6350,0.9100,55
7414.5000,0.77000,0.02088,0.6390,0.9570,58
7415.5000,0.81300,0.02179,0.6060,0.9350,57
7416.5000,0.77500,0.02247,0.6170,0.9410,52
7417.5000,0.79500,0.01556,0.6640,0.9090,62
7418.5000,0.75400,0.01920,0.6240,0.9190,59
7419.5000,0.74200,0.02048,0.6220,0.9230,54
