observationStartMJD,fieldRA,fiveSigmaDepth,airmass,fieldDec,filter,ra,dec,id
63303.09207175926,140.781218,23.18373015862278,1.0081154468180982,-28.888658000000003,u,140.0,-30.0,55
60679.31896990741,140.781218,24.709684884705094,1.0071379279261938,-28.888658000000003,g,140.0,-30.0,55
61417.331041666665,140.781218,24.709646607099668,1.04488273339267,-28.888658000000003,g,140.0,-30.0,55
62921.187372685185,140.781218,23.468996057244276,1.0114353024828635,-28.888658000000003,u,140.0,-30.0,55
60402.1190162037,140.781218,24.163889521218746,1.0605977484384541,-28.888658000000003,g,140.0,-30.0,55
61413.25449074074,140.781218,23.684199541220433,1.0182342083590907,-28.888658000000003,u,140.0,-30.0,55
61493.09940972222,140.781218,25.24218029262935,1.0136142254067848,-28.888658000000003,g,140.0,-30.0,55
60675.27880787037,140.781218,23.560981259420355,1.0147317454086109,-28.888658000000003,u,140.0,-30.0,55
61529.01199074074,140.781218,23.082942455326208,1.0250611359929653,-28.888658000000003,u,140.0,-30.0,55
62271.98030092593,140.781218,23.498735999032288,1.0283487790496528,-28.888658000000003,u,140.0,-30.0,55
60674.28978009259,140.781218,23.634372738614914,1.0079442715298244,-28.888658000000003,u,140.0,-30.0,55
62159.29251157407,140.781218,24.469650593751055,1.0333007571867492,-28.888658000000003,g,140.0,-30.0,55
61818.21722222222,140.781218,24.309824157187666,1.0215678355403295,-28.888658000000003,g,140.0,-30.0,55
62178.18234953703,140.781218,23.018237574439908,1.002889915608128,-28.888658000000003,u,140.0,-30.0,55
61764.29298611111,140.781218,23.406714839016445,1.0186901646124085,-28.888658000000003,u,140.0,-30.0,55
62887.26694444445,140.781218,24.927262019697636,1.003552297011806,-28.888658000000003,g,140.0,-30.0,55
61086.19648148148,140.781218,23.338795201137213,1.0027872835652598,-28.888658000000003,u,140.0,-30.0,55
62918.194247685184,140.781218,24.923138771088954,1.0107214668225548,-28.888658000000003,g,140.0,-30.0,55
61169.0072337963,140.781218,24.483863166422193,1.038774350479629,-28.888658000000003,g,140.0,-30.0,55
61410.25984953704,140.781218,23.31909907630169,1.021629347821566,-28.888658000000003,u,140.0,-30.0,55
62614.03700231481,140.781218,24.515426489241626,1.0202259248245227,-28.888658000000003,g,140.0,-30.0,55
60679.33712962963,140.781218,24.97946381124648,1.0237819563495087,-28.888658000000003,g,140.0,-30.0,55
63242.25865740741,140.781218,23.20567244955735,1.0081043571066184,-28.888658000000003,u,140.0,-30.0,55
60698.22430555556,140.781218,24.543824786171832,1.0078512270637567,-28.888658000000003,g,140.0,-30.0,55
62562.169224537036,140.781218,23.20682486375643,1.0109349742346643,-28.888658000000003,u,140.0,-30.0,55
61447.238333333335,140.781218,24.853164989085023,1.0282960800669607,-28.888658000000003,g,140.0,-30.0,55
63271.22466435185,140.781218,24.7085811635144,1.0084299530259713,-28.888658000000003,g,140.0,-30.0,55
62979.05600694445,140.781218,23.477446179192246,1.0462219631558758,-28.888658000000003,u,140.0,-30.0,55
61064.278969907406,140.781218,24.36428606742914,1.0189986225950027,-28.888658000000003,g,140.0,-30.0,55
63238.33703703704,140.781218,24.55461056197569,1.0319071565457019,-28.888658000000003,g,140.0,-30.0,55
60681.250868055555,140.781218,24.936917583057774,1.0274064512445402,-28.888658000000003,g,140.0,-30.0,55
62231.103171296294,140.781218,24.282858857190078,1.0450365014413476,-28.888658000000003,g,140.0,-30.0,55
60428.015706018516,140.781218,24.71979099137752,1.0135879437513875,-28.888658000000003,g,140.0,-30.0,55
59959.29241898148,140.781218,24.1869451897442,1.0085222538510121,-28.888658000000003,g,140.0,-30.0,55
62506.33149305556,140.781218,23.18252500704739,1.0196059743216055,-28.888658000000003,u,140.0,-30.0,55
61818.203993055555,140.781218,24.356102456152886,1.0090244896054466,-28.888658000000003,g,140.0,-30.0,55
61829.108622685184,140.781218,23.26789979466718,1.02697394135594,-28.888658000000003,u,140.0,-30.0,55
61409.241631944446,140.781218,23.334899919569203,1.053065642108904,-28.888658000000003,u,140.0,-30.0,55
61493.085856481484,140.781218,25.300230808183265,1.0042573537185626,-28.888658000000003,g,140.0,-30.0,55
60698.20061342593,140.781218,24.565360511710352,1.0330179230967542,-28.888658000000003,g,140.0,-30.0,55
61051.3184375,140.781218,24.516943120223296,1.023226297663321,-28.888658000000003,g,140.0,-30.0,55
60681.26832175926,140.781218,25.041123794012506,1.0096697209670777,-28.888658000000003,g,140.0,-30.0,55
61051.30196759259,140.781218,24.52055580691718,1.0080561132322425,-28.888658000000003,g,140.0,-30.0,55
62509.27427083333,140.781218,23.400495755919554,1.0034540019930278,-28.888658000000003,u,140.0,-30.0,55
61448.22981481482,140.781218,24.98175951934717,1.0209425165314423,-28.888658000000003,g,140.0,-30.0,55
60672.2827662037,140.781218,23.70459646086009,1.0188175857547843,-28.888658000000003,u,140.0,-30.0,55
62887.296215277776,140.781218,24.628707510856454,1.029283196091856,-28.888658000000003,g,140.0,-30.0,55
61028.28545138889,140.781218,23.48940685024791,1.0517338623431254,-28.888658000000003,u,140.0,-30.0,55
62508.313576388886,140.781218,23.455280927577476,1.0083733547191642,-28.888658000000003,u,140.0,-30.0,55
61166.008043981485,140.781218,24.74389666784562,1.028077135319212,-28.888658000000003,g,140.0,-30.0,55
62585.033541666664,140.781218,24.36412955211982,1.0344806825400188,-28.888658000000003,g,140.0,-30.0,55
61798.276875,140.781218,22.90885522621155,1.0278700937699141,-28.888658000000003,u,140.0,-30.0,55
63279.23211805556,140.781218,24.88201271198712,1.0428181655006687,-28.888658000000003,g,140.0,-30.0,55
61166.031180555554,140.781218,24.85993237873909,1.0682896323521414,-28.888658000000003,g,140.0,-30.0,55
62591.08354166667,140.781218,22.76236433607007,1.0064037497152392,-28.888658000000003,u,140.0,-30.0,55
62978.01646990741,140.781218,23.623710295210667,1.0027900860944414,-28.888658000000003,u,140.0,-30.0,55
61168.98914351852,140.781218,24.32264978060733,1.0157756870016916,-28.888658000000003,g,140.0,-30.0,55
63279.213842592595,140.781218,24.803571511133757,1.0178854121346046,-28.888658000000003,g,140.0,-30.0,55
61440.24212962963,140.781218,25.26335824014039,1.0118849926178783,-28.888658000000003,g,140.0,-30.0,55
62231.0825,140.781218,24.505435895921302,1.016957397893558,-28.888658000000003,g,140.0,-30.0,55
62149.24056712963,140.781218,23.575997942396278,1.0173310570427732,-28.888658000000003,u,140.0,-30.0,55
60052.02722222222,140.781218,23.79436079717627,1.00235274680652,-28.888658000000003,u,140.0,-30.0,55
62585.0640625,140.781218,24.481904827901612,1.0045221219031755,-28.888658000000003,g,140.0,-30.0,55
62151.23951388889,140.781218,23.522804009448024,1.0131129591103016,-28.888658000000003,u,140.0,-30.0,55
59964.29108796296,161.955232,23.35095740016909,1.0083570715212018,-30.452701,u,160.0,-30.0,56
63251.34142361111,161.955232,24.366337228730913,1.0104609590576281,-30.452701,g,160.0,-30.0,56
61494.13820601852,161.955232,25.11946638520117,1.0024700652007426,-30.452701,g,160.0,-30.0,56
61507.12415509259,161.955232,24.678563983559002,1.0172102746500575,-30.452701,g,160.0,-30.0,56
62156.3340625,161.955232,24.56745194182849,1.0068151087741073,-30.452701,g,160.0,-30.0,56
61800.31644675926,161.955232,24.386543014513546,1.012488065226105,-30.452701,g,160.0,-30.0,56
62563.16550925926,161.955232,23.192240014200266,1.0173775431846832,-30.452701,u,160.0,-30.0,56
61414.323171296295,161.955232,23.64299641647952,1.0071875585045063,-30.452701,u,160.0,-30.0,56
61086.23023148148,161.955232,23.333204477399143,1.0027881806224517,-30.452701,u,160.0,-30.0,56
62260.08356481481,161.955232,24.970586379211536,1.045271361649242,-30.452701,g,160.0,-30.0,56
62509.33224537037,161.955232,23.569982054392316,1.0032076660103884,-30.452701,u,160.0,-30.0,56
61199.96927083333,161.955232,24.66435518866721,1.0216931617947196,-30.452701,g,160.0,-30.0,56
61860.144166666665,161.955232,23.156688179301437,1.0062058828873637,-30.452701,u,160.0,-30.0,56
63251.3584837963,161.955232,24.20153811740589,1.0287187953798633,-30.452701,g,160.0,-30.0,56
61800.30453703704,161.955232,24.553561090966394,1.0044981524831347,-30.452701,g,160.0,-30.0,56
61199.98569444445,161.955232,24.452366736474307,1.0447496304424584,-30.452701,g,160.0,-30.0,56
61507.10680555556,161.955232,24.65592946567006,1.0039838500136835,-30.452701,g,160.0,-30.0,56
62156.354467592595,161.955232,24.63191218095204,1.0261066619556307,-30.452701,g,160.0,-30.0,56
61494.14927083333,161.955232,25.062649014107087,1.008312345391773,-30.452701,g,160.0,-30.0,56
60330.34384259259,161.955232,24.5115953885365,1.0149985766743606,-30.452701,g,160.0,-30.0,56
60432.051145833335,161.955232,25.207404533144885,1.0046276315082974,-30.452701,g,160.0,-30.0,56
62534.29951388889,161.955232,24.40695140329852,1.0069813870222628,-30.452701,g,160.0,-30.0,56
61067.32425925926,161.955232,24.699628317347344,1.0132417165348189,-30.452701,g,160.0,-30.0,56
63359.03375,161.955232,23.050603448714092,1.0028392932987653,-30.452701,u,160.0,-30.0,56
60698.320925925924,161.955232,24.320166288687282,1.0039403218595453,-30.452701,g,160.0,-30.0,56
63248.3605787037,161.955232,24.44140441242896,1.021253530147761,-30.452701,g,160.0,-30.0,56
61828.174097222225,161.955232,23.331217302292963,1.0214065595907764,-30.452701,u,160.0,-30.0,56
63304.21876157408,161.955232,24.467753206958168,1.03589284165673,-30.452701,g,160.0,-30.0,56
59967.34108796297,161.955232,24.83554315119371,1.0180998647593515,-30.452701,g,160.0,-30.0,56
63240.28729166667,161.955232,23.53190647862967,1.0516781397935484,-30.452701,u,160.0,-30.0,56
61411.32848379629,161.955232,23.268698681398963,1.009069518485097,-30.452701,u,160.0,-30.0,56
62920.2058912037,161.955232,23.64055359518308,1.0040877236099321,-30.452701,u,160.0,-30.0,56
61147.05355324074,161.955232,23.80289173643423,1.0079415770262972,-30.452701,u,160.0,-30.0,56
61121.10755787037,161.955232,23.337150010672612,1.0242358071812114,-30.452701,u,160.0,-30.0,56
60675.35024305555,161.955232,23.184754261348512,1.0049445159856796,-30.452701,u,160.0,-30.0,56
63242.29943287037,161.955232,23.59197250848945,1.024794111855282,-30.452701,u,160.0,-30.0,56
61831.17503472222,161.955232,22.988949241707562,1.012108466433026,-30.452701,u,160.0,-30.0,56
60677.346030092594,161.955232,22.86223770596168,1.004255559400091,-30.452701,u,160.0,-30.0,56
63352.08274305556,161.955232,24.28059739831768,1.028619746146833,-30.452701,g,160.0,-30.0,56
62152.303148148145,161.955232,23.749041455649763,1.0069236639688601,-30.452701,u,160.0,-30.0,56
62590.10954861111,161.955232,23.374043896507207,1.0039515661709157,-30.452701,u,160.0,-30.0,56
63245.302835648145,161.955232,23.414534687431257,1.012403696445783,-30.452701,u,160.0,-30.0,56
61823.21127314815,161.955232,24.796453516377937,1.0029290130386541,-30.452701,g,160.0,-30.0,56
61031.34543981482,161.955232,23.298740846591976,1.0347157568209984,-30.452701,u,160.0,-30.0,56
59968.291296296295,161.955232,23.323182259435335,1.002675112570721,-30.452701,u,160.0,-30.0,56
63274.21094907408,161.955232,23.330548751019663,1.0261796051488035,-30.452701,u,160.0,-30.0,56
63329.08820601852,161.955232,23.28667415538279,1.003084421971633,-30.452701,u,160.0,-30.0,56
59967.31866898148,161.955232,24.70917318733735,1.0023233869359593,-30.452701,g,160.0,-30.0,56
61830.17644675926,161.955232,23.601739995143713,1.0131579256375687,-30.452701,u,160.0,-30.0,56
62922.19813657407,161.955232,25.040844354567533,1.0052160283808873,-30.452701,g,160.0,-30.0,56
60316.31186342592,161.955232,24.47812048116132,1.0231754603282235,-30.452701,g,160.0,-30.0,56
61117.188263888886,161.955232,24.69070497526819,1.0135564607196113,-30.452701,g,160.0,-30.0,56
60003.220729166664,161.955232,24.713935482782666,1.002747352584924,-30.452701,g,160.0,-30.0,56
62530.30318287037,161.955232,24.3667844274436,1.0030370173068224,-30.452701,g,160.0,-30.0,56
61829.23706018519,161.955232,23.140520673328627,1.0121097395659058,-30.452701,u,160.0,-30.0,56
60698.288981481484,161.955232,23.986059340676135,1.0039505757466751,-30.452701,g,160.0,-30.0,56
63304.19887731481,161.955232,24.482177414847893,1.0123858020786816,-30.452701,g,160.0,-30.0,56
62265.05435185185,161.955232,23.583901890363897,1.0230964191220893,-30.452701,u,160.0,-30.0,56
60681.33666666667,161.955232,24.994209607085935,1.0036088407275323,-30.452701,g,160.0,-30.0,56
62153.34748842593,161.955232,24.89828807189887,1.0105705015946873,-30.452701,g,160.0,-30.0,56
60432.062106481484,161.955232,25.196890494568912,1.0120751571210294,-30.452701,g,160.0,-30.0,56
61180.010416666664,161.955232,23.14956050893315,1.0090621752580387,-30.452701,u,160.0,-30.0,56
61117.20961805555,161.955232,24.629477672739874,1.0403966911374067,-30.452701,g,160.0,-30.0,56
61092.21140046296,161.955232,23.55802625290778,1.003462351928013,-30.452701,u,160.0,-30.0,56
60320.355578703704,161.955232,24.94863795243929,1.0038471618731317,-30.452701,g,160.0,-30.0,56
62272.01091435185,161.955232,23.426218968801454,1.003445460000413,-30.452701,u,160.0,-30.0,56
61089.221875,161.955232,23.117231966783734,1.0028297129437431,-30.452701,u,160.0,-30.0,56
62629.063310185185,161.955232,24.57390798579757,1.0302280257951155,-30.452701,g,160.0,-30.0,56
62149.29888888889,161.955232,23.794291906634257,1.0167393275614347,-30.452701,u,160.0,-30.0,56
60713.2934375,161.955232,24.690270081315944,1.0130860008162683,-30.452701,g,160.0,-30.0,56
63360.02931712963,161.955232,23.26412562876466,1.0022689086372614,-30.452701,u,160.0,-30.0,56
62970.110983796294,161.955232,24.779100503898096,1.0103319787757652,-30.452701,g,160.0,-30.0,56
61503.054664351854,161.955232,23.63788182953637,1.0338604957696698,-30.452701,u,160.0,-30.0,56
62918.260833333334,161.955232,23.604345295837298,1.0173948233376793,-30.452701,u,160.0,-30.0,56
61792.34929398148,161.955232,23.06869206584454,1.0237219886076907,-30.452701,u,160.0,-30.0,56
61060.26863425926,161.955232,24.334578415146474,1.0314889799745774,-30.452701,g,160.0,-30.0,56
62893.32251157407,161.955232,25.064963759259744,1.0113796923716831,-30.452701,g,160.0,-30.0,56
62979.03616898148,161.955232,23.68616363759389,1.0091198549977793,-30.452701,u,160.0,-30.0,56
62970.09954861111,161.955232,24.743929268221784,1.0033711049275365,-30.452701,g,160.0,-30.0,56
62539.22756944445,161.955232,24.21434975419259,1.0209156145771279,-30.452701,g,160.0,-30.0,56
61823.24597222222,161.955232,25.007096418304457,1.006796241736902,-30.452701,g,160.0,-30.0,56
60053.05085648148,161.955232,23.678182260530285,1.0067050889328677,-30.452701,u,160.0,-30.0,56
61140.125243055554,161.955232,24.703825701528633,1.013279300140912,-30.452701,g,160.0,-30.0,56
61416.31996527778,161.955232,23.198202920053635,1.0055437939777812,-30.452701,u,160.0,-30.0,56
62629.082037037035,161.955232,24.64414233228318,1.0620218761944957,-30.452701,g,160.0,-30.0,56
60022.143125,161.955232,23.565963192226558,1.0026833146929488,-30.452701,u,160.0,-30.0,56
62147.322650462964,161.955232,23.62781817605838,1.0037548059629628,-30.452701,u,160.0,-30.0,56
60713.27707175926,161.955232,24.765488100330092,1.002816257589422,-30.452701,g,160.0,-30.0,56
61910.03226851852,161.955232,24.93008662245393,1.0306693821899202,-30.452701,g,160.0,-30.0,56
61060.29483796296,161.955232,24.68832411785029,1.005451298501646,-30.452701,g,160.0,-30.0,56
61140.10894675926,161.955232,24.721844690871993,1.003098784253559,-30.452701,g,160.0,-30.0,56
62893.30912037037,161.955232,25.082012943259908,1.0031733902707978,-30.452701,g,160.0,-30.0,56
61910.014131944445,161.955232,24.84307077025908,1.0108712970053932,-30.452701,g,160.0,-30.0,56
61422.29619212963,161.955232,25.329399304228758,1.0108280332979518,-30.452701,g,160.0,-30.0,56
62884.363217592596,161.955232,24.64722174302688,1.0285879964139433,-30.452701,g,160.0,-30.0,56
62564.17318287037,161.955232,23.025796286066125,1.0084247325207418,-30.452701,u,160.0,-30.0,56
62614.085648148146,161.955232,24.399364478528934,1.0101786090718203,-30.452701,g,160.0,-30.0,56
61422.30789351852,161.955232,25.330950893228195,1.0034411717641443,-30.452701,g,160.0,-30.0,56
61057.36100694445,161.955232,23.170263460665073,1.0227935822495444,-30.452701,u,160.0,-30.0,56
62594.19731481482,161.955232,24.318438103220497,1.1105899677449627,-30.452701,g,160.0,-30.0,56
59966.28796296296,161.955232,23.149911498702036,1.0070842697441449,-30.452701,u,160.0,-30.0,56
60402.15457175926,161.955232,24.187466865425222,1.0226220020751742,-30.452701,g,160.0,-30.0,56
62594.17974537037,161.955232,24.372979608195404,1.0662963102055993,-30.452701,g,160.0,-30.0,56
62268.02943287037,161.955232,23.593337781510915,1.007476219026038,-30.452701,u,160.0,-30.0,56
60052.062210648146,161.955232,23.843949271058207,1.002541376799315,-30.452701,u,160.0,-30.0,56
61059.288090277776,161.955232,22.74168635452155,1.012536474079945,-30.452701,u,160.0,-30.0,56
62178.22820601852,161.955232,23.368206575115163,1.009367888797581,-30.452701,u,160.0,-30.0,56
60402.13862268518,161.955232,24.350977284147643,1.007974935376827,-30.452701,g,160.0,-30.0,56
61449.20447916666,161.955232,24.6009775709558,1.0304692957101946,-30.452701,g,160.0,-30.0,56
60678.341412037036,161.955232,23.0587985616179,1.0052370233794714,-30.452701,u,160.0,-30.0,56
62914.280486111114,161.955232,24.71535444755959,1.0276442144432196,-30.452701,g,160.0,-30.0,56
61449.22734953704,161.955232,24.97764924712159,1.0072382990748623,-30.452701,g,160.0,-30.0,56
62217.13193287037,161.955232,25.08346427265523,1.0035598892848847,-30.452701,g,160.0,-30.0,56
62530.32743055555,161.955232,24.393354529859245,1.0223565040574245,-30.452701,g,160.0,-30.0,56
62891.34442129629,161.955232,23.74098050893298,1.029154336043216,-30.452701,u,160.0,-30.0,56
60758.10790509259,161.955232,25.17674387542276,1.0170295927753348,-30.452701,g,160.0,-30.0,56
62260.067245370374,161.955232,24.937632770606008,1.022205595210168,-30.452701,g,160.0,-30.0,56
61062.2840162037,161.955232,24.809480732321894,1.0089967795764012,-30.452701,g,160.0,-30.0,56
63336.13747685185,161.955232,24.97375318824561,1.045539360810829,-30.452701,g,160.0,-30.0,56
62914.30746527778,161.955232,24.371102074135475,1.0757617559333608,-30.452701,g,160.0,-30.0,56
60319.32247685185,161.955232,23.390726283824893,1.0064201877416186,-30.452701,u,160.0,-30.0,56
60401.15105324074,161.955232,24.015209411693043,1.0160721310938048,-30.452701,g,160.0,-30.0,56
62955.13825231481,161.955232,25.066213745714098,1.0025853505732099,-30.452701,g,160.0,-30.0,56
60321.32417824074,161.955232,23.625571936887297,1.002904516706371,-30.452701,u,160.0,-30.0,56
60003.18366898148,161.955232,24.665731216499204,1.0089764100603893,-30.452701,g,160.0,-30.0,56
62919.206087962964,161.955232,23.688570235623867,1.00537753659615,-30.452701,u,160.0,-30.0,56
60401.13328703704,161.955232,24.339130129690474,1.00341222157607,-30.452701,g,160.0,-30.0,56
62269.031493055554,161.955232,23.445149100369015,1.0111263421232843,-30.452701,u,160.0,-30.0,56
60318.32402777778,161.955232,23.73508174220194,1.0071698568655993,-30.452701,u,160.0,-30.0,56
60330.33224537037,161.955232,24.273582604100977,1.0060370086893007,-30.452701,g,160.0,-30.0,56
61495.10355324074,161.955232,25.086976375471227,1.005970671790901,-30.452701,g,160.0,-30.0,56
63276.23341435185,161.955232,23.48350839285365,1.003086121018161,-30.452701,u,160.0,-30.0,56
63356.0825,161.955232,25.049271964527044,1.0451535726105796,-30.452701,g,160.0,-30.0,56
61412.33534722222,161.955232,23.729385797567566,1.0034136485017795,-30.452701,u,160.0,-30.0,56
62955.153449074074,161.955232,25.15526165912383,1.01127362242363,-30.452701,g,160.0,-30.0,56
61529.04871527778,161.955232,23.15933565459934,1.0052308390444744,-30.452701,u,160.0,-30.0,56
63336.096238425926,161.955232,25.099105549654553,1.0027173755446648,-30.452701,g,160.0,-30.0,56
61765.353125,161.955232,22.999197065493423,1.0139546661276908,-30.452701,u,160.0,-30.0,56
61067.30755787037,161.955232,24.779271050023947,1.0026715215766415,-30.452701,g,160.0,-30.0,56
61822.27439814815,161.955232,23.332781378374726,1.0328542288521207,-30.452701,u,160.0,-30.0,56
62270.02122685185,161.955232,23.606934407963003,1.005616119136069,-30.452701,u,160.0,-30.0,56
61804.238587962966,161.955232,24.738097609876313,1.0223522335817756,-30.452701,g,160.0,-30.0,56
61877.105844907404,161.955232,25.269837837053817,1.0120758764193916,-30.452701,g,160.0,-30.0,56
63356.06287037037,161.955232,25.087010516548517,1.0181206374729597,-30.452701,g,160.0,-30.0,56
62614.119039351855,161.955232,24.30070163486456,1.0543708123634352,-30.452701,g,160.0,-30.0,56
61495.13554398148,161.955232,25.01956619387507,1.0021956264069785,-30.452701,g,160.0,-30.0,56
61804.25709490741,161.955232,24.59186659899851,1.006252018908015,-30.452701,g,160.0,-30.0,56
63302.19863425926,161.955232,23.055181650327178,1.0080176330087833,-30.452701,u,160.0,-30.0,56
61877.11887731482,161.955232,25.179142969545232,1.02571932506947,-30.452701,g,160.0,-30.0,56
60316.31141203704,158.76052,24.49323806615986,1.0142423684333153,-30.864127000000003,g,160.0,-30.0,56
62149.29934027778,158.76052,23.804505599376668,1.008761021029969,-30.864127000000003,u,160.0,-30.0,56
60330.315104166664,158.76052,24.470704346447224,1.0023550044772742,-30.864127000000003,g,160.0,-30.0,56
61064.24408564815,158.76052,24.508765787014237,1.0381817486264167,-30.864127000000003,g,160.0,-30.0,56
62530.30363425926,158.76052,24.364670545108797,1.008266027476872,-30.864127000000003,g,160.0,-30.0,56
61830.15704861111,158.76052,23.63291078862004,1.0243124726679025,-30.864127000000003,u,160.0,-30.0,56
62265.05391203704,158.76052,23.570950778063594,1.0341948202232731,-30.864127000000003,u,160.0,-30.0,56
63245.2878125,158.76052,23.34488042035082,1.0186097369969542,-30.864127000000003,u,160.0,-30.0,56
61064.26128472222,158.76052,24.22897982758922,1.0164676222673306,-30.864127000000003,g,160.0,-30.0,56
61793.315347222226,158.76052,24.540105837834894,1.0044975239149825,-30.864127000000003,g,160.0,-30.0,56
61529.049166666664,158.76052,23.15199272773925,1.011551697190359,-30.864127000000003,u,160.0,-30.0,56
61147.02649305556,158.76052,23.531837487263793,1.0257527793264656,-30.864127000000003,u,160.0,-30.0,56
61180.00996527778,158.76052,23.141093865800705,1.0162548401264222,-30.864127000000003,u,160.0,-30.0,56
60677.319016203706,158.76052,23.04110451165232,1.0182571477288824,-30.864127000000003,u,160.0,-30.0,56
61421.33199074074,158.76052,25.003910919201637,1.0039390791220235,-30.864127000000003,g,160.0,-30.0,56
60676.32376157407,158.76052,23.413688610475155,1.0162248096867053,-30.864127000000003,u,160.0,-30.0,56
62539.26880787037,158.76052,24.09333774360968,1.0027964469228219,-30.864127000000003,g,160.0,-30.0,56
60432.0625462963,158.76052,25.189919804789163,1.0212792145416363,-30.864127000000003,g,160.0,-30.0,56
61411.29827546296,158.76052,23.46243778792897,1.0318918809962223,-30.864127000000003,u,160.0,-30.0,56
61829.236608796295,158.76052,23.130856673292698,1.0202905150289596,-30.864127000000003,u,160.0,-30.0,56
61793.33760416666,158.76052,24.75778544922819,1.0234651379441477,-30.864127000000003,g,160.0,-30.0,56
60322.34332175926,158.76052,24.838224316772962,1.005090306996531,-30.864127000000003,g,160.0,-30.0,56
60003.21142361111,158.76052,24.54387347264815,1.0025947229952181,-30.864127000000003,g,160.0,-30.0,56
60713.29299768519,158.76052,24.690045028042434,1.0216636012176104,-30.864127000000003,g,160.0,-30.0,56
60320.35512731481,158.76052,24.963885159360636,1.008795917920287,-30.864127000000003,g,160.0,-30.0,56
61062.31606481481,158.76052,24.68849642991649,1.0040767786884974,-30.864127000000003,g,160.0,-30.0,56
63274.210497685184,158.76052,23.342301424869508,1.0165685022002378,-30.864127000000003,u,160.0,-30.0,56
62970.11142361111,158.76052,24.77546572344238,1.0189036823421649,-30.864127000000003,g,160.0,-30.0,56
62507.3578125,158.76052,23.282453297846764,1.0035790768870707,-30.864127000000003,u,160.0,-30.0,56
61060.26818287037,158.76052,24.348876607215963,1.0208128669123302,-30.864127000000003,g,160.0,-30.0,56
59967.31912037037,158.76052,24.707502823979887,1.0069520791979836,-30.864127000000003,g,160.0,-30.0,56
63359.995844907404,158.76052,23.281773751933596,1.002586947088899,-30.864127000000003,u,160.0,-30.0,56
61082.28417824074,158.76052,24.48563132961184,1.0231539024976872,-30.864127000000003,g,160.0,-30.0,56
62979.036631944444,158.76052,23.606701022388652,1.0036190686350963,-30.864127000000003,u,160.0,-30.0,56
62506.31864583334,158.76052,22.978597013305464,1.0115172628890465,-30.864127000000003,u,160.0,-30.0,56
62970.1,158.76052,24.743549709053212,1.0087215581468894,-30.864127000000003,g,160.0,-30.0,56
62918.26128472222,158.76052,23.591493369071074,1.028228918599858,-30.864127000000003,u,160.0,-30.0,56
61831.17548611111,158.76052,23.013372382118384,1.0056048952002588,-30.864127000000003,u,160.0,-30.0,56
63352.08319444444,158.76052,24.25681489607541,1.0424427702770749,-30.864127000000003,g,160.0,-30.0,56
62539.227118055554,158.76052,24.28231303799835,1.0125734324147324,-30.864127000000003,g,160.0,-30.0,56
61910.99290509259,158.76052,23.23416657697745,1.00463444895585,-30.864127000000003,u,160.0,-30.0,56
61421.35560185185,158.76052,24.983166217066866,1.023070357265145,-30.864127000000003,g,160.0,-30.0,56
62159.31043981481,158.76052,24.599484482917553,1.003339736476217,-30.864127000000003,g,160.0,-30.0,56
61140.12568287037,158.76052,24.699107917486796,1.0230225214187676,-30.864127000000003,g,160.0,-30.0,56
60053.05038194444,158.76052,23.683874568003354,1.002558163359643,-30.864127000000003,u,160.0,-30.0,56
60317.304560185185,158.76052,23.406449163998456,1.0184245703882988,-30.864127000000003,u,160.0,-30.0,56
61503.05326388889,158.76052,23.54854737077631,1.0238570564638056,-30.864127000000003,u,160.0,-30.0,56
61082.260625,158.76052,24.71512231820027,1.0040158586482237,-30.864127000000003,g,160.0,-30.0,56
63240.286840277775,158.76052,23.549605957696198,1.0373627835652905,-30.864127000000003,u,160.0,-30.0,56
63339.11143518519,158.76052,24.577423253024026,1.031536426104509,-30.864127000000003,g,160.0,-30.0,56
61910.03270833333,158.76052,24.917730790995282,1.0449051970557153,-30.864127000000003,g,160.0,-30.0,56
61792.25655092593,158.76052,23.502831863076263,1.0297687139877056,-30.864127000000003,u,160.0,-30.0,56
62540.26681712963,158.76052,24.59744327544354,1.0029157950070042,-30.864127000000003,g,160.0,-30.0,56
60713.27662037037,158.76052,24.76264201866949,1.0071028964826882,-30.864127000000003,g,160.0,-30.0,56
62893.311944444446,158.76052,25.038759600330128,1.010037700791058,-30.864127000000003,g,160.0,-30.0,56
61025.34743055556,158.76052,23.38647164574767,1.0435145505695327,-30.864127000000003,u,160.0,-30.0,56
59967.34153935185,158.76052,24.827080679754296,1.0292945380990943,-30.864127000000003,g,160.0,-30.0,56
61140.10849537037,158.76052,24.722475751009473,1.0075400099277172,-30.864127000000003,g,160.0,-30.0,56
63339.13024305556,158.76052,24.36358494941409,1.0642925386597772,-30.864127000000003,g,160.0,-30.0,56
59966.28748842593,158.76052,23.15543636607628,1.002884493730866,-30.864127000000003,u,160.0,-30.0,56
61495.15594907408,158.76052,25.049182140716994,1.0257881533093536,-30.864127000000003,g,160.0,-30.0,56
61910.01458333333,158.76052,24.836150119294317,1.0196006656152583,-30.864127000000003,g,160.0,-30.0,56
61422.297581018516,158.76052,25.30012022917838,1.0041417593671713,-30.864127000000003,g,160.0,-30.0,56
62564.17270833333,158.76052,23.03171990718937,1.003710988492362,-30.864127000000003,u,160.0,-30.0,56
62884.36366898148,158.76052,24.6197360396555,1.042426748920881,-30.864127000000003,g,160.0,-30.0,56
