night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
1804,155881859,24.663605,g,-0.493128,1.033665,61384.188185,1801.10685793,4.9000745843,0.0493047714
1804,155881939,24.650192,g,-0.441474,1.011712,61384.18911,1801.10774593,4.9815576833,0.0493146726
1805,155954865,22.066585,z,-0.493128,1.033665,61385.033169,1801.95178992,4.9734948835,0.0489589752
1805,155956194,22.103205,z,-0.493128,1.033665,61385.048542,1801.96732992,4.883353439,0.0489322059
1812,156571671,24.169519,r,-0.441474,1.011712,61392.172129,1809.09086588,5.0092829567,0.0498514647
1812,156571829,24.193056,r,-0.493128,1.033665,61392.173955,1809.09264188,5.01453377,0.0498543987
1812,156572960,24.163108,r,-0.441474,1.011712,61392.187042,1809.10551788,4.947548386,0.0498335979
1812,156573117,24.188079,r,-0.493128,1.033665,61392.188856,1809.10729388,4.9946425246,0.0498358957
1813,156657802,23.754209,i,-0.441474,1.011712,61393.169007,1810.08764588,5.0430155897,0.0499786797
1813,156659433,23.743612,i,-0.441474,1.011712,61393.187882,1810.10673788,4.9209241637,0.0500470318
1828,157943926,21.475998,y,-0.441474,1.011712,61408.054702,1824.97318979,5.2693461669,0.0515074383
1830,158123831,23.010009,u,-0.493128,1.033665,61410.136937,1827.05554978,5.1526674216,0.0519146708
1830,158125422,22.92327,u,-0.441474,1.011712,61410.155352,1827.07419778,5.197111736,0.0519209022
1833,158380846,24.617596,r,-0.493128,1.033665,61413.111646,1830.03034976,5.1754239506,0.051429389
1833,158382026,24.589851,r,-0.493128,1.033665,61413.125305,1830.04411376,5.1666010102,0.0515031652
1833,158387301,24.336203,r,-0.441474,1.011712,61413.18636,1830.10494176,5.0498728539,0.0515223605
1833,158389249,24.195166,r,-0.441474,1.011712,61413.208908,1830.12758576,5.2063616192,0.0515048378
1839,158902063,23.641197,i,-0.493128,1.033665,61419.144249,1836.06297773,5.2814355657,0.0520127744
1839,158904035,23.488602,i,-0.493128,1.033665,61419.167072,1836.08562173,5.2125715514,0.0520420056
1840,158986483,23.736271,i,-0.441474,1.011712,61420.121337,1837.03977773,5.2637429429,0.0520180183
1840,158987895,23.697059,i,-0.441474,1.011712,61420.137676,1837.05620573,5.22997789,0.0520833441
1850,159851602,23.226013,i,-0.493128,1.033665,61430.134288,1847.05286567,5.3336597501,0.0546864037
1850,159851641,23.188361,i,-0.441474,1.011712,61430.134737,1847.05330967,5.4071075599,0.0546864245
1850,159853309,23.092202,i,-0.493128,1.033665,61430.15405,1847.07284567,5.5165330771,0.0546792274
1850,159853348,23.045422,i,-0.441474,1.011712,61430.154496,1847.07328967,5.4899176191,0.0546724124
1850,159853773,23.053191,i,-0.493128,1.033665,61430.15942,1847.07817367,5.4780482097,0.0546446229
1851,159933846,24.087456,r,-0.441474,1.011712,61431.086188,1848.00480166,5.4040995044,0.0543081137
1851,159935317,24.029046,r,-0.493128,1.033665,61431.103215,1848.02167366,5.4602549025,0.0543358538
1854,160198173,24.24272,r,-0.441474,1.011712,61434.145524,1851.06396165,5.4781941905,0.0542974814
1854,160198211,24.285554,r,-0.493128,1.033665,61434.145969,1851.06440565,5.3955899231,0.054304646
1854,160199579,24.149595,r,-0.493128,1.033665,61434.161795,1851.08038965,5.4598086347,0.0543467807
1858,160541828,24.903661,g,-0.493128,1.033665,61438.12302,1855.04175762,5.5172267311,0.0553800302
1858,160541867,24.863687,g,-0.441474,1.011712,61438.123466,1855.04220162,5.5419097992,0.0553830192
1858,160543048,24.815156,g,-0.493128,1.033665,61438.137132,1855.05596562,5.5173218032,0.0553982515
1858,160543086,24.767226,g,-0.441474,1.011712,61438.137577,1855.05640962,5.5478109657,0.0553946597
1860,160712241,23.570449,u,-0.441474,1.011712,61440.095392,1857.01400561,5.5638105696,0.0558904421
1864,161055798,23.421082,u,-0.493128,1.033665,61444.071737,1860.99046959,5.6864937515,0.0571848983
1866,161230763,23.995621,r,-0.441474,1.011712,61446.096801,1863.01555358,5.8266317062,0.0581453416
1870,161575566,24.075577,r,-0.441474,1.011712,61450.087576,1867.00622556,5.875488582,0.0598256749
1870,161576861,24.002509,r,-0.441474,1.011712,61450.102566,1867.02132156,6.0113011706,0.059818036
1871,161659507,23.57644,i,-0.493128,1.033665,61451.059119,1867.97769755,6.0634424413,0.059986863
1871,161660837,23.518352,i,-0.493128,1.033665,61451.074508,1867.99323755,5.9465970314,0.0599973175
1872,161748786,22.714959,i,-0.441474,1.011712,61452.092433,1869.01088555,6.0064937939,0.0605784806
1874,161916214,21.40125,y,-0.493128,1.033665,61454.030255,1870.94894554,6.1866885984,0.0612033633
1874,161916759,21.372507,y,-0.441474,1.011712,61454.03657,1870.95516154,6.1555882493,0.0611773055
1876,162092908,22.480641,z,-0.441474,1.011712,61456.075325,1872.99400952,6.2436203222,0.0619780236
1878,162262753,21.756627,y,-0.441474,1.011712,61458.041124,1874.95959751,6.1739217534,0.061635661
1878,162263566,21.745587,y,-0.493128,1.033665,61458.050543,1874.96936551,6.031926483,0.0616549362
1881,162519922,22.168754,z,-0.493128,1.033665,61461.017619,1877.9361735,6.2496078632,0.0623403188
1881,162521262,23.035905,z,-0.493128,1.033665,61461.033131,1877.9517135,6.289767586,0.0623482639
1885,162867488,24.573059,g,-0.493128,1.033665,61465.040381,1881.95881347,6.4010793812,0.0637889392
1885,162867527,24.537408,g,-0.441474,1.011712,61465.040829,1881.95925747,6.4598939415,0.063788141
1885,162868711,24.492703,g,-0.493128,1.033665,61465.054534,1881.97302147,6.4419520145,0.063756628
1885,162868791,24.446823,g,-0.441474,1.011712,61465.055458,1881.97390947,6.4491127801,0.0637536858
1888,163127095,23.468472,i,-0.441474,1.011712,61468.045082,1884.96380546,6.2616121902,0.0636194295
1888,163128810,23.337388,i,-0.441474,1.011712,61468.064942,1884.98378546,6.4367294794,0.0636074028
1889,163213061,24.01795,r,-0.493128,1.033665,61469.040061,1885.95880945,6.3970457594,0.0639992683
1889,163214113,23.946456,r,-0.493128,1.033665,61469.052234,1885.97079745,6.3662429534,0.0639963266
1893,163557938,23.096227,u,-0.493128,1.033665,61473.031691,1889.95036943,6.4783668179,0.0641070058
1893,163557976,23.044861,u,-0.441474,1.011712,61473.032136,1889.95081343,6.3954123828,0.064108019
1895,163730977,23.378286,i,-0.493128,1.033665,61475.034456,1891.95325342,6.5067320269,0.0651398379
1897,163901004,22.117524,z,-0.493128,1.033665,61477.002361,1893.92106141,6.5007827742,0.0652013711
1897,163902175,22.07534,z,-0.493128,1.033665,61477.015916,1893.93438141,6.411530853,0.065228077
1898,163990154,23.948631,r,-0.493128,1.033665,61478.034201,1894.9529174,6.4206392925,0.0652634873
1898,163990193,23.889904,r,-0.441474,1.011712,61478.034647,1894.9533614,6.3451459445,0.0652586338
1900,164162426,23.106234,i,-0.493128,1.033665,61480.028087,1896.94692139,6.6757412404,0.0657786201
1901,164246690,21.532361,y,-0.441474,1.011712,61481.003358,1897.92194538,6.5519017838,0.06578902
1901,164246728,21.555749,y,-0.493128,1.033665,61481.003805,1897.92238938,6.6254457974,0.0657840664
1902,164333791,21.748356,y,-0.441474,1.011712,61482.011471,1898.93026938,6.5426156574,0.065615953
1906,164677817,22.293744,z,-0.441474,1.011712,61485.993262,1902.91206136,6.6713127568,0.0662575403
1906,164678709,22.253034,z,-0.441474,1.011712,61486.003578,1902.92227336,6.5885444649,0.0662678802
1912,165195846,21.638227,y,-0.441474,1.011712,61491.988964,1908.90739332,6.7514445644,0.0678663488
1912,165195884,21.667244,y,-0.493128,1.033665,61491.989409,1908.90783732,6.7557937442,0.0678737701
2028,175252223,21.680324,y,-0.441474,1.011712,61608.382211,2025.30066067,6.2237681202,0.0608332996
2028,175252339,21.683663,y,-0.493128,1.033665,61608.383556,2025.30199267,6.1335705137,0.0608378113
2048,176978270,23.48096,i,-0.441474,1.011712,61628.359615,2045.27844056,6.4991012272,0.0650488718
2048,176979574,23.542761,i,-0.441474,1.011712,61628.374704,2045.29353656,6.5481566532,0.0651138701
2051,177233499,21.627321,y,-0.493128,1.033665,61631.313649,2048.23237254,6.5386799361,0.0656409865
2051,177233538,21.632944,y,-0.441474,1.011712,61631.314099,2048.23281654,6.6279865525,0.0656438604
2068,178702106,22.959046,u,-0.441474,1.011712,61648.311422,2065.23002445,6.6014834558,0.0657158979
2068,178702184,22.958403,u,-0.493128,1.033665,61648.312317,2065.23091245,6.4633552699,0.0657198924
2069,178785161,23.316003,i,-0.493128,1.033665,61649.272702,2066.19128444,6.4962788679,0.0657529925
2069,178785238,23.325805,i,-0.441474,1.011712,61649.273597,2066.19217244,6.467811191,0.0657612728
2069,178786468,23.402007,i,-0.493128,1.033665,61649.287825,2066.20638044,6.6281662122,0.0657727635
2069,178786545,23.411206,i,-0.441474,1.011712,61649.28872,2066.20726844,6.4810250383,0.0657765588
2071,178964206,24.197329,r,-0.493128,1.033665,61651.344977,2068.26343243,6.515702058,0.0662910036
2071,178964516,24.207819,r,-0.441474,1.011712,61651.34857,2068.26698443,6.7568123928,0.0663032975
2071,178965259,24.223704,r,-0.493128,1.033665,61651.357166,2068.27586443,6.5523009828,0.0662454957
2071,178966309,24.244803,r,-0.441474,1.011712,61651.369322,2068.28785243,6.6309035288,0.0662597632
2075,179305194,23.582573,i,-0.441474,1.011712,61655.291604,2072.21014841,6.8446822883,0.0670490622
2075,179306362,23.634701,i,-0.441474,1.011712,61655.305118,2072.22391241,6.7602554907,0.0670290677
2076,179395361,24.891937,g,-0.493128,1.033665,61656.335206,2073.2539924,6.8484756564,0.0672969091
2076,179395478,24.897195,g,-0.441474,1.011712,61656.336559,2073.2553244,6.7957930097,0.0673043209
2076,179396758,24.924916,g,-0.493128,1.033665,61656.351371,2073.2699764,6.675663247,0.0672567859
2076,179396877,24.927998,g,-0.441474,1.011712,61656.352749,2073.2713084,6.5655819187,0.0672683795
2091,180695070,23.872363,i,-0.493128,1.033665,61671.378135,2088.29671232,7.2736582399,0.0725271518
2093,180868306,22.043101,z,-0.441474,1.011712,61673.383174,2090.30181631,7.3638919666,0.0731202578
2097,181200359,23.62312,i,-0.493128,1.033665,61677.22638,2094.14508029,7.2078039101,0.0730351699
2097,181201736,23.687792,i,-0.493128,1.033665,61677.242319,2094.16106429,7.3215492125,0.0729742787
2097,181214714,22.101602,z,-0.493128,1.033665,61677.392529,2094.31113629,7.3330616135,0.0731750628
2099,181373497,22.880167,u,-0.493128,1.033665,61679.230293,2096.14885228,7.472069211,0.0740654079
2099,181373574,22.889884,u,-0.441474,1.011712,61679.231189,2096.14974028,7.4910256491,0.0740697848
2100,181456046,23.246479,u,-0.441474,1.011712,61680.185728,2097.10434027,7.4815858093,0.0741507954
2101,181545863,24.175303,r,-0.441474,1.011712,61681.225272,2098.14374426,7.3946395732,0.0742820653
2101,181547097,24.227864,r,-0.441474,1.011712,61681.239556,2098.15839626,7.4667798448,0.0742651541
2101,181548612,24.279748,r,-0.441474,1.011712,61681.257084,2098.17571226,7.4509667001,0.074232535
2101,181550085,24.317345,r,-0.441474,1.011712,61681.274138,2098.19258426,7.3518782689,0.0742390715
2101,181551802,24.34801,r,-0.493128,1.033665,61681.294009,2098.21256426,7.4978496673,0.0742271585
2101,181553446,24.364781,r,-0.493128,1.033665,61681.313042,2098.23165626,7.4858155716,0.0741849968
2102,181629188,24.168922,r,-0.493128,1.033665,61682.18968,2099.10811226,7.4517089221,0.0740636912
2102,181630706,24.262449,r,-0.493128,1.033665,61682.207253,2099.12587226,7.344941554,0.0740384467
2103,181719110,23.652531,i,-0.441474,1.011712,61683.230446,2100.14929225,7.3785877845,0.0737216031
2103,181720510,23.702835,i,-0.441474,1.011712,61683.24665,2100.16527625,7.4706135828,0.0737278548
2103,181723156,23.767426,i,-0.493128,1.033665,61683.277278,2100.19591225,7.4118097416,0.0736853132
2103,181725045,23.793612,i,-0.493128,1.033665,61683.299143,2100.21766825,7.2809737796,0.0737225409
2105,181889554,21.506183,y,-0.493128,1.033665,61685.20318,2102.12198424,7.2676447571,0.0734359182
2106,181974120,22.753209,z,-0.441474,1.011712,61686.181946,2103.10056024,7.3624844459,0.0732935461
2106,181976300,22.909037,z,-0.441474,1.011712,61686.207177,2103.12586824,7.3564112168,0.0732435033
2107,182058811,21.573559,y,-0.441474,1.011712,61687.162175,2104.08091223,7.363360776,0.0733402809
2107,182058850,21.573827,y,-0.493128,1.033665,61687.162625,2104.08135623,7.1816208291,0.0733327665
2107,182062586,24.016042,r,-0.493128,1.033665,61687.205859,2104.12442423,7.3772858284,0.0732890262
2107,182062663,24.024808,r,-0.441474,1.011712,61687.206754,2104.12531223,7.3008739995,0.073303123
2107,182064153,24.110787,r,-0.493128,1.033665,61687.223996,2104.14262823,7.3771607555,0.0732861608
2107,182064231,24.118497,r,-0.441474,1.011712,61687.224897,2104.14351623,7.4134044229,0.0732824945
2108,182153271,23.414885,i,-0.493128,1.033665,61688.255453,2105.17404023,7.3784326682,0.0734693554
2108,182154489,23.470471,i,-0.493128,1.033665,61688.269553,2105.18824823,7.3913808706,0.0734991957
2109,182236199,22.886254,z,-0.441474,1.011712,61689.215273,2106.13396822,7.3101326807,0.0735848512
2109,182237508,22.945269,z,-0.441474,1.011712,61689.230421,2106.14906422,7.2203189145,0.0735875077
2109,182250903,21.732903,y,-0.441474,1.011712,61689.385456,2106.30402022,7.3051225147,0.0734961069
2110,182321837,22.496893,z,-0.493128,1.033665,61690.206451,2107.12497621,7.3539307707,0.0735846451
2110,182323715,22.580992,z,-0.493128,1.033665,61690.228184,2107.14673221,7.2759304221,0.0735970181
2111,182405307,21.156922,y,-0.493128,1.033665,61691.172541,2108.09112021,7.2208729658,0.0734556358
2111,182405539,21.167572,y,-0.493128,1.033665,61691.175224,2108.09378421,7.3503478948,0.0734435614
2111,182406043,21.192934,y,-0.441474,1.011712,61691.181055,2108.09955621,7.3552119362,0.0734449984
2111,182406197,21.196047,y,-0.493128,1.033665,61691.182844,2108.10133221,7.3637521793,0.0734355186
2111,182406275,21.202542,y,-0.441474,1.011712,61691.183739,2108.10222021,7.4998579923,0.0734363401
2112,182491237,21.499811,y,-0.493128,1.033665,61692.1671,2109.0856802,7.4586342534,0.0734486714
2112,182491469,21.514199,y,-0.441474,1.011712,61692.169783,2109.0883442,7.2621607363,0.0734419393
2117,182937155,23.480024,i,-0.493128,1.033665,61697.328188,2114.24673617,7.3177759023,0.0728102205
2117,182937350,23.443048,i,-0.441474,1.011712,61697.33045,2114.24895617,7.1537652191,0.072803422
2117,182938501,23.453633,i,-0.493128,1.033665,61697.343771,2114.26227617,7.2355036548,0.0728291871
2117,182938697,23.412335,i,-0.441474,1.011712,61697.346032,2114.26449617,7.2745240789,0.0728172971
2118,183026109,23.287638,i,-0.441474,1.011712,61698.357743,2115.27637217,7.4447914024,0.0740219631
2120,183178675,24.179288,r,-0.493128,1.033665,61700.123565,2117.04216016,7.4351580988,0.0742685831
2120,183180058,24.28214,r,-0.493128,1.033665,61700.139564,2117.05814416,7.3921223799,0.0742236197
2120,183187732,24.469091,r,-0.441474,1.011712,61700.22838,2117.14694416,7.4481589795,0.0741500542
2120,183189446,24.474975,r,-0.441474,1.011712,61700.248226,2117.16692416,7.3226618153,0.0741774857
2124,183543672,24.434128,g,-0.493128,1.033665,61704.348064,2121.26682014,7.5374667929,0.0750848032
2125,183618103,23.427081,u,-0.493128,1.033665,61705.209535,2122.12818013,7.548845987,0.0750826774
2126,183706819,24.772465,g,-0.441474,1.011712,61706.236342,2123.15515212,7.4499850066,0.0753374636
2126,183708750,24.780228,g,-0.441474,1.011712,61706.258688,2123.17735212,7.5645191248,0.0753930369
2129,183955228,22.952205,u,-0.493128,1.033665,61709.111438,2126.03005211,7.6478631964,0.0766702614
2129,183958016,23.174893,u,-0.441474,1.011712,61709.143712,2126.06246411,7.6058876444,0.0766526192
2132,184216656,23.794843,r,-0.493128,1.033665,61712.137224,2129.05591209,7.7594779668,0.0768296674
2132,184217633,23.853781,r,-0.493128,1.033665,61712.148538,2129.06701209,7.5994355117,0.0767980953
2141,184994331,21.390441,y,-0.493128,1.033665,61721.138096,2138.05668004,7.8644094981,0.0789499361
2141,185000433,21.473061,y,-0.441474,1.011712,61721.208716,2138.12727604,7.8238390049,0.0790337601
2142,185076840,21.448028,y,-0.493128,1.033665,61722.093061,2139.01172404,7.9622374841,0.0795406161
2142,185078116,21.502587,y,-0.441474,1.011712,61722.10783,2139.02637604,8.0352722619,0.0795296763
2143,185175102,22.470654,z,-0.493128,1.033665,61723.230358,2140.14880803,8.1087517702,0.0797505517
2143,185176312,22.464558,z,-0.493128,1.033665,61723.244363,2140.16301603,8.1289589537,0.0797295798
2143,185176430,22.463652,z,-0.493128,1.033665,61723.245718,2140.16434803,8.0447601352,0.0797162048
2143,185177187,22.414978,z,-0.441474,1.011712,61723.25449,2140.17322803,7.8621624086,0.0797548657
2143,185177802,22.449994,z,-0.493128,1.033665,61723.2616,2140.18033203,8.0094554884,0.0797606915
2143,185178317,22.398196,z,-0.441474,1.011712,61723.267561,2140.18610403,7.8961374281,0.0797716016
2143,185180575,22.350235,z,-0.441474,1.011712,61723.293694,2140.21230003,7.8183828013,0.0797718277
2143,185181965,22.311699,z,-0.441474,1.011712,61723.309781,2140.22828403,7.9170109557,0.07980819
2147,185527260,22.910733,i,-0.441474,1.011712,61727.30626,2144.22472801,8.2037248971,0.0808676546
2147,185528856,22.817126,i,-0.441474,1.011712,61727.324724,2144.24337601,8.0853535726,0.0808707797
2149,185694036,24.255384,r,-0.441474,1.011712,61729.236533,2146.15524,8.0247437517,0.0809576341
2149,185696185,24.170472,r,-0.441474,1.011712,61729.261403,2146.180104,8.2885021433,0.0809230162
2150,185780467,24.175205,g,-0.493128,1.033665,61730.236889,2147.15557199,8.0288925994,0.0812463996
2150,185781525,24.137472,g,-0.493128,1.033665,61730.249141,2147.16755999,8.2505376035,0.0812671896
2160,186640701,24.465231,r,-0.493128,1.033665,61740.193302,2157.11182794,8.2654571055,0.0820297267
2160,186640782,24.456533,r,-0.441474,1.011712,61740.194241,2157.11271594,8.1348447404,0.0820360466
2160,186642757,24.42096,r,-0.441474,1.011712,61740.217096,2157.13580393,8.2609572386,0.0820113781
2160,186642837,24.43099,r,-0.493128,1.033665,61740.218021,2157.13669193,8.2983274392,0.0820015749
2162,186817471,24.666182,g,-0.441474,1.011712,61742.239248,2159.15777992,8.1618218179,0.0820852765
2162,186819523,24.574057,g,-0.441474,1.011712,61742.263008,2159.18175592,8.2736863005,0.0820164724
2164,186986443,23.702372,i,-0.493128,1.033665,61744.194953,2161.11359991,8.3359895188,0.0818965635
2164,186988263,23.599002,i,-0.493128,1.033665,61744.216012,2161.13446791,8.1633139003,0.0819381285
2165,187058652,21.957614,z,-0.441474,1.011712,61745.030695,2161.94920791,8.2433208426,0.0815340165
2165,187060756,22.960103,z,-0.441474,1.011712,61745.055056,2161.97362791,8.1493689119,0.0815997108
2166,187144987,21.889438,z,-0.493128,1.033665,61746.029951,2162.9486519,8.063273424,0.0816170817
2166,187146578,21.940907,z,-0.493128,1.033665,61746.048363,2162.9668559,8.1725632181,0.0816620937
2168,187333597,23.180995,i,-0.493128,1.033665,61748.212937,2165.13135589,8.2054674505,0.0815608841
2168,187335084,23.175142,i,-0.493128,1.033665,61748.230145,2165.14867189,8.1667318002,0.0816037663
2169,187420493,23.298152,i,-0.441474,1.011712,61749.218679,2166.13745988,8.3337012993,0.0818235465
2169,187421724,23.279513,i,-0.441474,1.011712,61749.232922,2166.15166788,8.0939763181,0.0817723793
2171,187583208,21.997909,y,-0.441474,1.011712,61751.101946,2168.02046387,8.0916399161,0.0815664048
2171,187583375,21.999595,y,-0.493128,1.033665,61751.103881,2168.02268387,8.1768212811,0.0815619679
2172,187664520,21.45369,y,-0.493128,1.033665,61752.043059,2168.96174387,8.1222188179,0.0814368161
2175,187924229,21.957957,z,-0.493128,1.033665,61755.048948,2171.96762385,7.9636911597,0.0808470409
2175,187926231,22.939893,z,-0.493128,1.033665,61755.072124,2171.99071185,8.0255690456,0.0808436696
2175,187940608,21.544115,y,-0.441474,1.011712,61755.238528,2172.15721185,8.0809161828,0.0808918496
2176,188020019,23.788574,r,-0.493128,1.033665,61756.157633,2173.07629185,8.0346036962,0.0804688493
2178,188194649,24.308328,r,-0.441474,1.011712,61758.178813,2175.09737983,8.1601566471,0.0806512589
2178,188195954,24.237786,r,-0.441474,1.011712,61758.193924,2175.11247583,8.0907956435,0.0806986017
2180,188356144,21.598665,y,-0.493128,1.033665,61760.047964,2176.96661982,8.0167094597,0.0805939051
2180,188369141,24.316608,g,-0.493128,1.033665,61760.198401,2177.11713582,8.1087689894,0.0806865661
2180,188371428,24.162644,g,-0.493128,1.033665,61760.224863,2177.14333182,8.1544315716,0.0807838518
2183,188628190,23.152138,u,-0.441474,1.011712,61763.196655,2180.11546781,7.9542534535,0.0811469756
2185,188794012,23.494181,u,-0.493128,1.033665,61765.115882,2182.0344358,8.1103081473,0.0808807169
2189,189147525,24.188337,r,-0.493128,1.033665,61769.207467,2186.12589577,7.992548532,0.0797281731
2189,189149654,24.050309,r,-0.493128,1.033665,61769.232112,2186.15075977,8.0023673909,0.0796734012
2191,189311588,24.656828,r,-0.441474,1.011712,61771.106349,2188.02488376,7.9637782256,0.0788538015
2191,189312817,24.616062,r,-0.441474,1.011712,61771.120568,2188.03909176,7.8539655865,0.0788338464
2193,189478603,22.128346,z,-0.441474,1.011712,61773.039394,2189.95805975,7.868361773,0.0788072242
2193,189479795,22.136896,z,-0.441474,1.011712,61773.053192,2189.97182375,7.8380927364,0.0788140938
2193,189481689,23.829842,i,-0.441474,1.011712,61773.075112,2189.99357975,8.0041505089,0.0788565393
2193,189483124,23.837107,i,-0.441474,1.011712,61773.091719,2190.01045175,7.8597562759,0.0788505838
2196,189746983,23.17938,i,-0.493128,1.033665,61776.145644,2193.06428373,7.8363537882,0.0785656776
2196,189748010,23.165001,i,-0.493128,1.033665,61776.157526,2193.07627173,7.8599508683,0.0785754626
2198,189914889,23.372967,i,-0.493128,1.033665,61778.088996,2195.00767172,7.7941949109,0.0781935053
2198,189915513,23.36694,i,-0.493128,1.033665,61778.096218,2195.01477572,7.7987918309,0.078179266
2198,189915594,23.330013,i,-0.441474,1.011712,61778.097161,2195.01566372,7.8078975372,0.0781668894
2198,189917339,23.300535,i,-0.441474,1.011712,61778.117353,2195.03608772,7.8495780319,0.0781596449
2201,190171897,22.059881,y,-0.441474,1.011712,61781.063633,2197.98247171,7.9007961632,0.0771647739
2202,190263447,22.6192,z,-0.441474,1.011712,61782.123231,2199.0418557,7.6437570449,0.0766496081
2202,190265271,22.538885,z,-0.441474,1.011712,61782.144341,2199.0631677,7.6715138206,0.0766543422
2203,190348316,21.89235,y,-0.441474,1.011712,61783.105512,2200.0239837,7.5728998401,0.0763932434
2203,190348589,21.896872,y,-0.493128,1.033665,61783.10867,2200.0270917,7.5868587138,0.0763897087
2205,190527917,22.957784,i,-0.493128,1.033665,61785.184228,2202.10279168,7.6965986966,0.0764879522
2205,190527955,22.911443,i,-0.441474,1.011712,61785.184674,2202.10323568,7.6153345858,0.0764916318
2208,190782017,24.122706,g,-0.441474,1.011712,61788.125207,2205.04384767,7.5052211952,0.0755101831
2211,191035206,21.576524,y,-0.493128,1.033665,61791.055632,2207.97424765,7.4570029586,0.0749578099
2212,191128889,23.885049,r,-0.493128,1.033665,61792.139922,2209.05849564,7.3830996757,0.0745414389
2212,191130447,23.792551,r,-0.493128,1.033665,61792.157959,2209.07669964,7.4492817646,0.0745388738
2213,191213646,23.159428,u,-0.441474,1.011712,61793.120905,2210.03973564,7.4782790567,0.0742621595
2214,191295172,22.940516,u,-0.493128,1.033665,61794.064493,2210.98323563,7.2770547806,0.0735138715
2219,191731366,24.198383,r,-0.441474,1.011712,61799.113033,2216.03151561,7.2382902525,0.0716327568
2219,191733306,24.088835,r,-0.441474,1.011712,61799.135496,2216.05415961,7.2142724374,0.0715553823
2224,192165168,23.896207,r,-0.441474,1.011712,61804.133897,2221.05271158,7.0971549433,0.0705579778
2224,192165207,23.949344,r,-0.493128,1.033665,61804.134342,2221.05315558,6.9772470956,0.0705485429
2225,192243394,21.994047,z,-0.493128,1.033665,61805.039291,2221.95802757,7.17460864,0.0701114679
2225,192244698,22.842799,z,-0.493128,1.033665,61805.05438,2221.97312357,6.9973327704,0.0701550012
2225,192249149,23.824029,r,-0.493128,1.033665,61805.105892,2222.02462757,6.9601072643,0.0700889395
2225,192250568,23.762192,r,-0.493128,1.033665,61805.122321,2222.04105557,6.918891679,0.0700616633
2230,192678407,22.528751,z,-0.441474,1.011712,61810.074157,2226.99298754,6.9373044207,0.0682084614
2230,192679504,22.465551,z,-0.441474,1.011712,61810.086855,2227.00541954,6.9464756735,0.0681954578
2232,192852696,22.248699,z,-0.493128,1.033665,61812.091398,2229.01007953,6.7681041141,0.0679357875
2232,192854209,22.139843,z,-0.493128,1.033665,61812.108912,2229.02739553,6.8215501016,0.0679038229
2234,193019995,21.63642,y,-0.441474,1.011712,61814.027731,2230.94636352,6.898845625,0.0675038257
2234,193025674,23.011707,i,-0.441474,1.011712,61814.09346,2231.01207552,6.7482376188,0.067415564
2234,193025713,23.052103,i,-0.493128,1.033665,61814.093906,2231.01251952,6.7504611704,0.0674123413
2234,193026734,22.958835,i,-0.493128,1.033665,61814.105721,2231.02450752,6.7108700046,0.0674127344
2235,193113311,22.791381,i,-0.441474,1.011712,61815.10777,2232.02661552,6.6151529325,0.0667684426
2236,193195870,24.300549,g,-0.493128,1.033665,61816.063312,2232.98210351,6.5890812076,0.0662957136
2236,193195986,24.243681,g,-0.441474,1.011712,61816.06466,2232.98343551,6.6424543207,0.0662941571
2238,193365858,21.63761,y,-0.441474,1.011712,61818.030766,2234.9494675,6.5587741306,0.0651323398
2238,193365936,21.64842,y,-0.493128,1.033665,61818.031674,2234.9503555,6.4612370938,0.0651292992
2240,193540934,24.801755,g,-0.493128,1.033665,61820.057116,2236.97588349,6.3870018861,0.0650652928
2240,193540973,24.770916,g,-0.441474,1.011712,61820.057567,2236.97632749,6.6688731964,0.0650733405
2240,193542033,24.73876,g,-0.493128,1.033665,61820.069834,2236.98831549,6.6201820886,0.0651109521
2240,193542072,24.702422,g,-0.441474,1.011712,61820.070282,2236.98875949,6.5609262463,0.0651192044
2247,194143787,22.933273,u,-0.493128,1.033665,61827.034583,2243.95334345,6.277686978,0.0632268666
2247,194143827,22.898536,u,-0.441474,1.011712,61827.035035,2243.95378745,6.2211783423,0.0632302388
2249,194315005,21.208976,y,-0.441474,1.011712,61829.016269,2245.93491544,6.2200422562,0.0630409071
2251,194489961,23.873921,r,-0.441474,1.011712,61831.041216,2247.95999943,6.2681219218,0.062427876
2251,194489999,23.908172,r,-0.493128,1.033665,61831.041664,2247.96044343,6.2510885836,0.0624258538
2251,194491027,23.850982,r,-0.493128,1.033665,61831.053555,2247.97198743,6.2416252615,0.0624666426
2251,194491065,23.807313,r,-0.441474,1.011712,61831.054,2247.97243143,6.1885372784,0.062479633
2252,194578212,23.397591,i,-0.441474,1.011712,61832.062639,2248.98119942,6.2512497475,0.0620121227
2259,195179629,21.235634,y,-0.441474,1.011712,61839.023484,2255.94223138,6.2058403995,0.0619896
2259,195179667,21.259125,y,-0.493128,1.033665,61839.023931,2255.94267538,6.232276077,0.0619892473
2260,195264449,21.469977,y,-0.493128,1.033665,61840.0052,2256.92391538,6.2494321364,0.0620018365
2264,195610484,21.101315,y,-0.441474,1.011712,61844.010239,2260.92879535,6.3606537542,0.0623173808
2268,195954972,21.361841,z,-0.493128,1.033665,61847.997373,2264.91591533,6.2685346875,0.0634913958
2269,196041844,21.564692,z,-0.493128,1.033665,61849.002827,2265.92157533,6.3213533992,0.0632986642
