expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
248403285,2875,62455.038024,23.732082,r,2694.60627363,8.1714989991,0.0808526122
248403321,2875,62455.038441,23.73218,r,2694.60668963,8.0432713097,0.0808464833
248403358,2875,62455.038869,23.732273,r,2694.60710563,8.0431250359,0.0808540261
248403394,2875,62455.039286,23.732362,r,2694.60752163,8.1083855455,0.0808585636
248403430,2875,62455.039702,23.732445,r,2694.60793763,8.0181513366,0.0808644178
248403466,2875,62455.040119,23.732523,r,2694.60835363,8.1195238662,0.0808682248
248403502,2875,62455.040536,23.732597,r,2694.60876963,8.0928077914,0.0808745271
248403538,2875,62455.040952,23.732664,r,2694.60918563,8.0646994166,0.0808736562
248403574,2875,62455.041369,23.732727,r,2694.60960163,8.136360283,0.0808747858
248403611,2875,62455.041797,23.732786,r,2694.61001763,8.0148099521,0.0808744001
248403765,2875,62455.04358,23.655952,g,2694.61209763,8.147194442,0.0808703062
248403802,2875,62455.044008,23.656088,g,2694.61251363,8.0959702034,0.0808652191
248403838,2875,62455.044425,23.656106,g,2694.61292963,8.0884003765,0.0808674669
248403874,2875,62455.044841,23.656119,g,2694.61334563,8.0947758346,0.0808784148
248403910,2875,62455.045258,23.656127,g,2694.61376163,8.1617016768,0.0808703263
248403946,2875,62455.045675,23.656129,g,2694.61417763,8.0759812783,0.0808664642
248403982,2875,62455.046091,23.656125,g,2694.61459363,8.1463933233,0.0808660042
248404018,2875,62455.046508,23.656117,g,2694.61500963,8.1471888674,0.0808627682
248404054,2875,62455.046925,23.656105,g,2694.61542563,8.285297969,0.0808653824
248404090,2875,62455.047341,23.656087,g,2694.61584163,8.1300388768,0.0808742045
248404244,2875,62455.049124,23.177652,i,2694.61750563,8.2147493096,0.080860668
248404280,2875,62455.04954,23.177504,i,2694.61792163,8.0250883997,0.0808611379
248404316,2875,62455.049957,23.177475,i,2694.61833763,8.1062630968,0.0808564063
248404352,2875,62455.050374,23.177442,i,2694.61875363,8.0275711103,0.0808489932
248404388,2875,62455.05079,23.177405,i,2694.61916963,8.1233899311,0.0808495893
248404424,2875,62455.051207,23.177363,i,2694.61958563,8.0325537269,0.0808493836
248404460,2875,62455.051624,23.177316,i,2694.62000163,8.1148123466,0.0808512064
248404496,2875,62455.05204,23.177265,i,2694.62041763,7.9866113509,0.0808479184
248404532,2875,62455.052457,23.177209,i,2694.62083363,8.1466104704,0.0808455889
248404568,2875,62455.052874,23.177147,i,2694.62124963,8.083594927,0.0808311033
248404604,2875,62455.05329,23.177082,i,2694.62166563,8.1823131923,0.0808311979
248404640,2875,62455.053707,23.177013,i,2694.62208163,8.0686860981,0.0808260623
248404676,2875,62455.054124,23.176937,i,2694.62249763,7.9618942807,0.0808249263
248404712,2875,62455.05454,23.176858,i,2694.62291363,8.0120256728,0.0808253527
248404748,2875,62455.054957,23.176774,i,2694.62332963,8.1738170025,0.0808209932
248404784,2875,62455.055374,23.176685,i,2694.62374563,8.2259549756,0.0808283378
248404820,2875,62455.05579,23.176591,i,2694.62416163,8.006401,0.0808298162
248404856,2875,62455.056207,23.176493,i,2694.62457763,8.1146815808,0.0808373029
248404892,2875,62455.056624,23.176391,i,2694.62499363,8.1755954119,0.0808405173
248404928,2875,62455.05704,23.176283,i,2694.62540963,8.0924833702,0.0808328344
248405082,2875,62455.058823,22.643814,z,2694.62707363,7.9704934357,0.0808273344
248405118,2875,62455.05924,22.643176,z,2694.62748963,8.0633523165,0.0808193255
248405154,2875,62455.059656,22.643047,z,2694.62790563,8.1462533919,0.080808837
248405190,2875,62455.060073,22.642914,z,2694.62832163,8.0047310149,0.0808129393
248405226,2875,62455.06049,22.642777,z,2694.62873763,8.1121244015,0.0808143283
248405262,2875,62455.060906,22.642635,z,2694.62915363,8.0773282586,0.0808148821
248405298,2875,62455.061323,22.642488,z,2694.62956963,8.0779221549,0.0808087515
248405334,2875,62455.06174,22.642338,z,2694.62998563,7.9892824525,0.0808104379
248405370,2875,62455.062156,22.642182,z,2694.63040163,8.0721466465,0.0808201856
248405406,2875,62455.062573,22.642021,z,2694.63081763,8.0750385701,0.0808157718
248405442,2875,62455.06299,22.641857,z,2694.63123363,8.1797224262,0.080819206
248405478,2875,62455.063406,22.641688,z,2694.63164963,8.0289428662,0.0808127322
248405514,2875,62455.063823,22.641515,z,2694.63206563,8.1420050648,0.0808048253
248405550,2875,62455.06424,22.641336,z,2694.63248163,8.1363408981,0.0808027423
248405586,2875,62455.064656,22.641154,z,2694.63289763,8.2277609923,0.0808017097
248405622,2875,62455.065073,22.640967,z,2694.63331363,8.1696933685,0.0808019521
248405658,2875,62455.06549,22.640775,z,2694.63372963,8.2799387884,0.080802734
248405694,2875,62455.065906,22.640579,z,2694.63414563,7.93387992,0.0808089039
248405730,2875,62455.066323,22.640378,z,2694.63456163,8.0794533238,0.0808020162
248405766,2875,62455.06674,22.640174,z,2694.63497763,8.0111742797,0.0808087678
248405802,2875,62455.067156,22.639965,z,2694.63539363,8.1202816087,0.080814465
248405838,2875,62455.067573,22.639751,z,2694.63580963,8.0243867233,0.0808177231
248405874,2875,62455.06799,22.639532,z,2694.63622563,8.1397659865,0.0808123795
248405910,2875,62455.068406,22.639309,z,2694.63664163,8.007619806,0.0808124584
248405946,2875,62455.068823,22.639081,z,2694.63705763,8.1341044585,0.0808161224
248405982,2875,62455.06924,22.638849,z,2694.63747363,8.0941696829,0.0808106008
248406136,2875,62455.071022,21.73412,y,2694.63913763,8.1741514721,0.0807918108
248406172,2875,62455.071439,21.73318,y,2694.63955363,7.9926958741,0.0808004723
248406208,2875,62455.071855,21.732951,y,2694.63996963,8.0049022001,0.0808029156
248406244,2875,62455.072272,21.732718,y,2694.64038563,8.106370195,0.0807981934
248406280,2875,62455.072689,21.73248,y,2694.64080163,8.0209462198,0.0808018739
248406316,2875,62455.073105,21.73224,y,2694.64121763,8.0224269975,0.0808062697
248406352,2875,62455.073522,21.731996,y,2694.64163363,8.0850306426,0.080803024
248406388,2875,62455.073939,21.731747,y,2694.64204963,8.0448449802,0.0807967156
248406424,2875,62455.074355,21.731496,y,2694.64288163,8.0659888164,0.0807895579
248406460,2875,62455.074772,21.731241,y,2694.64329763,8.301286024,0.0807871885
248406496,2875,62455.075189,21.730981,y,2694.64371363,8.1116015642,0.0807862564
248406532,2875,62455.075605,21.730719,y,2694.64412963,8.1581535447,0.0807800697
248406568,2875,62455.076022,21.730451,y,2694.64454563,8.0222193632,0.0807831026
248406604,2875,62455.076439,21.730181,y,2694.64496163,8.0391889612,0.0807862807
248406640,2875,62455.076855,21.729908,y,2694.64537763,8.137983293,0.0807923686
248406676,2875,62455.077272,21.729629,y,2694.64579363,8.2255944872,0.0807851759
248406712,2875,62455.077689,21.729348,y,2694.64620963,8.1040941611,0.080783416
248406748,2875,62455.078105,21.729064,y,2694.64662563,7.9912677809,0.0807813741
248406784,2875,62455.078522,21.728775,y,2694.64704163,8.0671360396,0.0807877975
248406820,2875,62455.078939,21.728482,y,2694.64745763,8.0984802218,0.080781339
248574888,2877,62457.024176,21.880591,z,2696.59267361,8.1135686115,0.080766471
248576456,2877,62457.042318,22.409789,z,2696.61056161,7.9885859339,0.0807583719
248844525,2880,62460.144975,21.78574,y,2699.71308957,8.2151345517,0.0810686056
249361359,2886,62466.126848,23.788284,r,2705.69516951,7.9247006871,0.078737503
250217768,2896,62476.038985,21.569801,y,2715.6072014,7.5567471779,0.0759945456
250479873,2899,62479.072609,24.057126,g,2718.64108936,7.3764555653,0.0751350892
250481455,2899,62479.090924,23.99571,g,2718.65939336,7.4726134115,0.0751396077
250657218,2901,62481.125217,23.817822,r,2720.69363334,7.3750450513,0.0742847052
250658444,2901,62481.139405,23.755241,r,2720.70777734,7.3990656726,0.0743252141
250825062,2903,62483.067848,23.443961,i,2722.63635332,7.2614928507,0.0735763648
250826884,2903,62483.088937,23.379909,i,2722.65715332,7.2248348482,0.0735408859
251257286,2908,62488.070446,22.621246,z,2727.63875326,7.3237804243,0.0732999665
251258386,2908,62488.083176,22.569276,z,2727.65164926,7.40909389,0.0732953044
251517711,2911,62491.084619,21.565684,y,2730.65308923,7.3626938921,0.0736395166
252119583,2918,62498.050732,21.489587,y,2737.61900915,7.3138808757,0.0723639437
252638677,2924,62504.058772,21.208476,y,2743.62688108,7.3897789113,0.0724590778
264592891,3062,62642.417728,21.681527,y,2881.98598352,6.7666894119,0.0667695395
264594220,3062,62642.433105,21.719525,y,2882.00137552,6.6946523319,0.066763134
264676534,3063,62643.385815,23.043168,i,2882.95401551,6.7449989823,0.0670725913
264678210,3063,62643.40521,23.13365,i,2882.97356751,6.7056445155,0.0670258392
264678596,3063,62643.409682,23.152401,i,2882.97814351,6.7893616948,0.0670252061
264853792,3065,62645.437418,21.660853,z,2885.00572749,6.5923694906,0.0667132279
264939662,3066,62646.431275,22.031106,z,2885.99955148,6.6936034598,0.066421969
265022376,3067,62647.388622,23.655697,i,2886.95676746,6.5779474428,0.0665051969
265024303,3067,62647.410921,23.733358,i,2886.97923146,6.6706141829,0.0665776797
265451342,3072,62652.353504,23.947385,r,2891.92172741,6.6985459567,0.0672347965
265452979,3072,62652.372444,24.038031,r,2891.94086341,6.7402541658,0.0672670397
265884611,3077,62657.368191,24.215541,g,2896.93660735,6.8090181687,0.0668545031
265886303,3077,62657.387769,24.291015,g,2896.95615935,6.7218325115,0.066796955
265889984,3077,62657.430381,21.824764,z,2896.99859135,6.6105913715,0.0668110281
267869520,3100,62680.341672,23.047563,u,2919.90979109,6.2820961139,0.0618495641
267951977,3101,62681.296033,23.082723,u,2920.86451108,6.0916063449,0.0615378384
268127062,3103,62683.322485,24.375755,g,2922.89084706,5.99333299,0.0610585946
268128552,3103,62683.339733,24.425989,g,2922.90790306,6.0726904474,0.0610242227
268135969,3103,62683.425568,23.231875,u,2922.99401506,6.0820024098,0.0609903443
268136005,3103,62683.425985,23.231568,u,2922.99443106,6.2054567466,0.0609939197
268136041,3103,62683.426402,23.23148,u,2922.99484706,6.0948476729,0.0609842163
268136077,3103,62683.426818,23.231386,u,2922.99526306,6.1119068148,0.0609735946
268136113,3103,62683.427235,21.436892,u,2922.99567906,6.1004997237,0.0609730323
268136149,3103,62683.427652,21.436803,u,2922.99609506,6.1228784812,0.0609770456
268136185,3103,62683.428068,21.436708,u,2922.99651106,6.1455647649,0.0609733767
268136221,3103,62683.428485,21.436609,u,2922.99692706,6.0540061448,0.0609681616
268136257,3103,62683.428902,21.436504,u,2922.99734306,6.0128515383,0.0609678811
268136293,3103,62683.429318,21.436395,u,2922.99775906,6.1109354463,0.060968781
268136329,3103,62683.429735,21.43628,u,2922.99817506,6.0306057907,0.0609681801
268136365,3103,62683.430152,21.43616,u,2922.99859106,6.1295454206,0.0609758629
268136401,3103,62683.430568,21.436035,u,2922.99900706,6.1917609521,0.0609825465
268136437,3103,62683.430985,21.435904,u,2922.99942306,6.0639700165,0.0609851612
268136473,3103,62683.431402,21.435769,u,2922.99983906,6.043844798,0.0609863944
268136509,3103,62683.431818,21.435629,u,2923.00025506,6.0323287117,0.0609912802
268136545,3103,62683.432235,21.435483,u,2923.00067106,6.0991227839,0.0609903917
268136581,3103,62683.432652,21.435333,u,2923.00108706,6.1038973023,0.0609965064
268136617,3103,62683.433068,21.435176,u,2923.00150306,6.0446656319,0.0610019753
268136653,3103,62683.433485,21.435015,u,2923.00191906,6.0602212899,0.0609883723
268555108,3108,62688.276723,24.330953,g,2927.844991,6.1096410216,0.0607418257
268556502,3108,62688.292848,24.398972,g,2927.861215,6.0264016216,0.0606878373
268561795,3108,62688.354119,24.276077,r,2927.922367,6.0746746298,0.0607899305
268561832,3108,62688.354547,24.279248,r,2927.922783,6.0946423939,0.0607943323
268561868,3108,62688.354964,24.279907,r,2927.923199,5.9446533338,0.0607966305
268561904,3108,62688.355381,24.280543,r,2927.923615,6.1259841111,0.0607890821
268561941,3108,62688.355809,24.281173,r,2927.924031,6.0785949722,0.0607921013
268561978,3108,62688.356237,24.281813,r,2927.924447,6.1819147384,0.0607973502
268562015,3108,62688.356665,24.28245,r,2927.924863,5.9656188211,0.0607906342
268562051,3108,62688.357082,24.28308,r,2927.925279,6.0479980316,0.0607816794
268562087,3108,62688.357499,24.283688,r,2927.925695,6.1050418684,0.0607756407
268562124,3108,62688.357927,24.284291,r,2927.926111,6.1218031428,0.0607752301
268562161,3108,62688.358355,24.284905,r,2927.926527,6.0289907579,0.0607710005
268562198,3108,62688.358783,24.285513,r,2927.926943,6.1606596786,0.060761999
268562235,3108,62688.359212,24.286116,r,2927.927359,6.0705169839,0.0607604834
268562272,3108,62688.35964,24.286713,r,2927.927775,6.1316983408,0.0607553891
268562309,3108,62688.360068,24.287304,r,2927.928191,6.0861552644,0.0607564725
268562346,3108,62688.360496,24.287891,r,2927.928607,6.0963967752,0.0607583327
268562383,3108,62688.360925,24.288471,r,2927.929439,6.1575352187,0.0607366182
268562419,3108,62688.361341,24.289046,r,2927.929855,5.9930971072,0.0607427793
268562455,3108,62688.361758,24.2896,r,2927.930271,6.1896742524,0.0607369736
268562491,3108,62688.362175,24.290149,r,2927.930687,6.1501450518,0.0607206152
268562645,3108,62688.363957,24.578015,g,2927.932351,6.0030785968,0.0607256135
268562681,3108,62688.364374,24.580402,g,2927.932767,6.0463792689,0.0607263266
268562717,3108,62688.36479,24.580947,g,2927.933183,6.0260959657,0.06072892
268562753,3108,62688.365207,24.581484,g,2927.933599,6.1783010174,0.0607424017
268562789,3108,62688.365624,24.582017,g,2927.934015,6.0517923779,0.0607453334
268562826,3108,62688.366052,24.582543,g,2927.934431,6.0026043564,0.0607453571
268562863,3108,62688.36648,24.58308,g,2927.934847,6.1458631849,0.0607441451
268562900,3108,62688.366908,24.58361,g,2927.935263,5.9584771334,0.0607499134
268562936,3108,62688.367325,24.584134,g,2927.935679,6.2175004235,0.0607566607
268562972,3108,62688.367742,24.584638,g,2927.936095,6.0479328268,0.0607576867
268563126,3108,62688.369524,23.678952,i,2927.937759,6.0954214019,0.0607645781
268563162,3108,62688.369941,23.680893,i,2927.938175,6.0965193445,0.0607646883
268563199,3108,62688.370369,23.681334,i,2927.938591,6.069699383,0.0607724924
268563235,3108,62688.370786,23.681781,i,2927.939007,6.1494057866,0.0607722016
268563271,3108,62688.371202,23.682213,i,2927.939423,6.0585595607,0.0607675563
268563308,3108,62688.371631,23.682637,i,2927.939839,6.0669926294,0.0607692533
268563345,3108,62688.372059,23.683069,i,2927.940255,6.1030330333,0.0607676252
268563381,3108,62688.372476,23.683495,i,2927.940671,6.0790097311,0.0607679507
268563418,3108,62688.372904,23.683904,i,2927.941087,6.0566878655,0.0607650241
268563454,3108,62688.37332,23.684319,i,2927.941503,6.0462199657,0.0607602468
268563491,3108,62688.373749,23.684719,i,2927.941919,6.0484097916,0.060770693
268563528,3108,62688.374177,23.685124,i,2927.942335,6.0858086624,0.060776435
268563565,3108,62688.374605,23.685524,i,2927.942751,6.1939545207,0.0607798795
268563602,3108,62688.375033,23.685917,i,2927.943167,6.0227314631,0.0607892391
268563638,3108,62688.37545,23.686306,i,2927.943583,6.0697054169,0.0607813322
268563675,3108,62688.375878,23.686679,i,2927.943999,6.1084835828,0.060774416
268563711,3108,62688.376295,23.687057,i,2927.944415,6.1617403219,0.0607794818
268563748,3108,62688.376723,23.68742,i,2927.944831,6.09284912,0.0607806021
268563785,3108,62688.377151,23.687786,i,2927.945663,6.0998161311,0.0607774821
268563822,3108,62688.37758,23.688149,i,2927.946079,6.1174867427,0.0607823053
268563976,3108,62688.379362,23.161126,z,2927.947743,5.9414721572,0.0607925725
268564013,3108,62688.37979,23.162527,z,2927.948159,6.0689491836,0.0607944937
268564049,3108,62688.380207,23.16285,z,2927.948575,6.0476711678,0.0607955714
268564085,3108,62688.380624,23.163159,z,2927.948991,5.9650777651,0.0607944346
268564121,3108,62688.38104,23.163464,z,2927.949407,6.183637296,0.060786681
268564157,3108,62688.381457,23.163764,z,2927.949823,6.1353478733,0.0607777789
268564193,3108,62688.381874,23.164057,z,2927.950239,6.0749960607,0.0607860626
268564230,3108,62688.382302,23.164347,z,2927.950655,6.0631087473,0.0607883209
268564267,3108,62688.38273,23.164639,z,2927.951071,6.1392702818,0.0607881716
268564304,3108,62688.383158,23.164925,z,2927.951487,6.0433599862,0.0607797229
268564340,3108,62688.383575,23.165207,z,2927.951903,6.0236765893,0.060779268
268564377,3108,62688.384003,23.165476,z,2927.952319,6.1336335692,0.0607820137
268564413,3108,62688.38442,23.165748,z,2927.952735,6.0115098321,0.0607795108
268564450,3108,62688.384848,23.166007,z,2927.953151,6.0347795466,0.0607737899
268564487,3108,62688.385276,23.166268,z,2927.953567,6.0935760129,0.060776265
268564523,3108,62688.385693,23.166524,z,2927.953983,6.1304144625,0.0607807744
268564559,3108,62688.38611,23.166768,z,2927.954399,5.922262371,0.0607750793
268564595,3108,62688.386526,23.167006,z,2927.954815,6.0026959655,0.0607758812
268564632,3108,62688.386955,23.16724,z,2927.955231,6.210872119,0.0607750461
268564669,3108,62688.387383,23.167475,z,2927.955647,6.0337806281,0.0607694676
268564706,3108,62688.387811,23.167706,z,2927.956063,6.0714070589,0.060764003
268564742,3108,62688.388228,23.167931,z,2927.956479,6.1091417292,0.0607670298
268564778,3108,62688.388645,23.168144,z,2927.956895,6.1421908824,0.0607737796
268564814,3108,62688.389061,23.168353,z,2927.957311,6.1322916823,0.0607762253
268564850,3108,62688.389478,23.168556,z,2927.957727,6.0664786413,0.0607773999
268564887,3108,62688.389906,23.168756,z,2927.958143,6.0650103228,0.0607831985
268565041,3108,62688.391688,21.69708,y,2927.959807,6.0852165844,0.0607766644
268565077,3108,62688.392105,21.697649,y,2927.960223,6.1421276969,0.0607761359
268565114,3108,62688.392533,21.697773,y,2927.960639,6.1431732448,0.0607654856
268565151,3108,62688.392962,21.697897,y,2927.961471,6.1287416254,0.0607655326
268565188,3108,62688.39339,21.698016,y,2927.961887,6.1451340962,0.0607675131
268565224,3108,62688.393807,21.69813,y,2927.962303,6.0528192559,0.0607621842
268565260,3108,62688.394223,21.698239,y,2927.962719,6.0550423809,0.0607636181
268565296,3108,62688.39464,21.698345,y,2927.963135,6.0912305254,0.0607639313
268565332,3108,62688.395057,21.698446,y,2927.963551,6.076841945,0.0607685894
268565368,3108,62688.395473,21.698543,y,2927.963967,6.1401181588,0.0607671687
268565405,3108,62688.395901,21.698637,y,2927.964383,5.9288517735,0.060767779
268565442,3108,62688.39633,21.698731,y,2927.964799,5.982680978,0.0607592804
268565479,3108,62688.396758,21.69882,y,2927.965215,6.0252048199,0.0607551197
268565515,3108,62688.397175,21.698905,y,2927.965631,6.1065578782,0.060753465
268565552,3108,62688.397603,21.698984,y,2927.966047,6.0440066274,0.0607447608
268565589,3108,62688.398031,21.699061,y,2927.966463,6.1388611606,0.0607506556
268565626,3108,62688.398459,21.699135,y,2927.966879,6.0661682151,0.060760566
268565663,3108,62688.398888,21.699205,y,2927.967295,6.080739576,0.0607625906
268565699,3108,62688.399304,21.699271,y,2927.967711,6.1369763275,0.0607578106
268565736,3108,62688.399732,21.699332,y,2927.968127,6.0610517221,0.0607579144
269245074,3116,62696.262432,21.621412,y,2935.83094291,6.1598803101,0.0608593996
269329955,3117,62697.244853,21.331648,y,2936.8131189,6.0240281561,0.060716863
269330302,3117,62697.248872,21.345154,y,2936.8172789,6.0337488228,0.0607056521
269844638,3123,62703.201831,23.407258,r,2942.77023884,6.0962096988,0.0607572523
269844675,3123,62703.202259,23.408746,r,2942.77065484,6.0195542128,0.0607542759
269844712,3123,62703.202687,23.410437,r,2942.77107084,6.1200262908,0.0607552014
269844749,3123,62703.203115,23.412119,r,2942.77148684,6.1177247345,0.0607560059
269844785,3123,62703.203532,23.413818,r,2942.77190284,6.0440020987,0.0607561911
269844821,3123,62703.203949,23.41544,r,2942.77231884,6.2054000347,0.0607631793
269844858,3123,62703.204377,23.417033,r,2942.77273484,6.2054839949,0.060764431
269844895,3123,62703.204805,23.418687,r,2942.77315084,6.0868101074,0.0607619853
269844932,3123,62703.205234,23.420334,r,2942.77356684,6.1179223605,0.0607550575
269844969,3123,62703.205662,23.421975,r,2942.77398284,6.0355653421,0.0607487302
269845006,3123,62703.20609,23.42361,r,2942.77439884,6.1362810559,0.0607465795
269845043,3123,62703.206518,23.425239,r,2942.77481484,6.0554736805,0.0607473424
269845080,3123,62703.206946,23.426861,r,2942.77523084,5.9852602389,0.0607453057
269845117,3123,62703.207375,23.428477,r,2942.77564684,6.0355111994,0.060741953
269845154,3123,62703.207803,23.430088,r,2942.77606284,6.066409348,0.0607419688
269845190,3123,62703.20822,23.431717,r,2942.77647884,6.083072756,0.0607392098
269845226,3123,62703.208636,23.433274,r,2942.77689484,6.1276857029,0.0607357939
269845263,3123,62703.209065,23.434803,r,2942.77731084,6.0302041047,0.0607362011
269845300,3123,62703.209493,23.436393,r,2942.77772684,6.063222489,0.0607382573
269845337,3123,62703.209921,23.437978,r,2942.77814284,6.0113113976,0.0607469716
269845491,3123,62703.211703,23.353112,g,2942.78022284,6.1382322134,0.0607486088
269845528,3123,62703.212132,23.363198,g,2942.78063884,6.0964846603,0.0607542876
269845565,3123,62703.21256,23.364983,g,2942.78105484,6.1292146632,0.0607499872
269845602,3123,62703.212988,23.366763,g,2942.78147084,6.0428917634,0.0607469429
269845638,3123,62703.213405,23.36856,g,2942.78188684,6.0514407667,0.0607471536
269845674,3123,62703.213821,23.370281,g,2942.78230284,6.176919563,0.0607454662
269845710,3123,62703.214238,23.371998,g,2942.78271884,6.0863971071,0.0607515547
269845747,3123,62703.214666,23.373689,g,2942.78313484,6.0775220244,0.0607501531
269845784,3123,62703.215095,23.375444,g,2942.78355084,6.1062717423,0.0607599792
269845821,3123,62703.215523,23.377193,g,2942.78396684,6.0757093179,0.0607592451
269845975,3123,62703.217305,22.905279,i,2942.78563084,6.0984108273,0.0607647086
269846012,3123,62703.217734,22.913698,i,2942.78604684,6.0283074757,0.0607718465
269846049,3123,62703.218162,22.915122,i,2942.78646284,6.0357144553,0.0607620515
269846086,3123,62703.21859,22.916543,i,2942.78687884,6.0428592413,0.0607652433
269846122,3123,62703.219007,22.917982,i,2942.78729484,6.014438689,0.0607698973
269846159,3123,62703.219435,22.919338,i,2942.78771084,6.0825061472,0.0607736109
269846196,3123,62703.219863,22.92075,i,2942.78812684,6.0196420851,0.0607739621
269846233,3123,62703.220291,22.92216,i,2942.78854284,6.1306516955,0.0607690292
269846269,3123,62703.220708,22.923586,i,2942.78895884,6.0785683601,0.0607697417
269846306,3123,62703.221136,22.924933,i,2942.78937484,6.0194990296,0.0607653546
269846343,3123,62703.221565,22.926334,i,2942.78979084,6.1482664441,0.0607607206
269846380,3123,62703.221993,22.927732,i,2942.79020684,6.0172092999,0.0607575553
269846416,3123,62703.222409,22.929147,i,2942.79062284,6.1289398997,0.0607603753
269846452,3123,62703.222826,22.930502,i,2942.79103884,6.0796268884,0.0607639921
269846489,3123,62703.223254,22.931835,i,2942.79145484,6.0983788591,0.0607643729
269846526,3123,62703.223683,22.933223,i,2942.79187084,6.0254547017,0.0607648277
269846562,3123,62703.224099,22.934626,i,2942.79228684,6.082010054,0.0607652497
269846599,3123,62703.224527,22.935953,i,2942.79270284,6.1566192064,0.0607666783
269846636,3123,62703.224956,22.937332,i,2942.79311884,6.2082630611,0.0607669754
269846673,3123,62703.225384,22.938708,i,2942.79353484,6.0644446696,0.060771819
269846827,3123,62703.227166,22.411329,z,2942.79561483,6.0653334172,0.0607710449
269846864,3123,62703.227595,22.418833,z,2942.79603083,6.0592104396,0.060761188
269846900,3123,62703.228011,22.420141,z,2942.79644683,6.0504877043,0.0607666823
269846937,3123,62703.22844,22.421377,z,2942.79686283,6.0229656939,0.0607695852
269846974,3123,62703.228868,22.422663,z,2942.79727883,6.0137575973,0.0607634874
269847011,3123,62703.229296,22.423947,z,2942.79769483,6.0807636062,0.0607639579
269847048,3123,62703.229724,22.425229,z,2942.79811083,6.1188995679,0.060770924
269847085,3123,62703.230152,22.426507,z,2942.79852683,6.0220370787,0.0607679193
269847122,3123,62703.230581,22.427784,z,2942.79894283,6.0824494074,0.0607765496
269847158,3123,62703.230997,22.429075,z,2942.79935883,6.006426723,0.0607653754
269847195,3123,62703.231426,22.430296,z,2942.79977483,6.0422899994,0.0607623593
269847232,3123,62703.231854,22.431566,z,2942.80019083,5.9870428935,0.0607526092
269847269,3123,62703.232282,22.432834,z,2942.80060683,5.9331907444,0.0607506019
269847305,3123,62703.232699,22.434115,z,2942.80102283,5.9401674711,0.0607565904
269847342,3123,62703.233127,22.435328,z,2942.80143883,6.0043680885,0.0607602836
269847379,3123,62703.233555,22.436588,z,2942.80185483,6.0240445568,0.0607565579
269847416,3123,62703.233984,22.437846,z,2942.80227083,6.1277709916,0.0607463303
269847453,3123,62703.234412,22.439101,z,2942.80268683,6.0169989785,0.0607435706
269847490,3123,62703.23484,22.440354,z,2942.80310283,6.0662338484,0.0607497949
269847527,3123,62703.235268,22.441604,z,2942.80351883,6.1072276167,0.0607384156
269847564,3123,62703.235696,22.442852,z,2942.80393483,6.1045305522,0.06073093
269847601,3123,62703.236125,22.444098,z,2942.80435083,6.0233288287,0.0607321913
269847638,3123,62703.236553,22.445341,z,2942.80476683,6.0399721799,0.0607327434
269847674,3123,62703.23697,22.446596,z,2942.80518283,6.0055127272,0.0607400002
269847710,3123,62703.237386,22.4478,z,2942.80559883,6.0982297592,0.0607394935
269847747,3123,62703.237815,22.448988,z,2942.80601483,6.1453473707,0.0607369931
269847901,3123,62703.239597,21.350062,y,2942.80809483,6.024621797,0.0607248228
269847938,3123,62703.240025,21.355534,y,2942.80851083,6.0825237696,0.0607250822
269847975,3123,62703.240453,21.356833,y,2942.80892683,5.9587386705,0.0607284767
269848012,3123,62703.240882,21.358127,y,2942.80934283,6.052680314,0.0607322393
269848049,3123,62703.24131,21.359415,y,2942.80975883,5.9732450441,0.0607304847
269848086,3123,62703.241738,21.360697,y,2942.81017483,6.1097077235,0.0607392557
269848123,3123,62703.242166,21.361972,y,2942.81059083,6.0757496158,0.0607429207
269848159,3123,62703.242583,21.363243,y,2942.81100683,6.1606109748,0.0607461462
269848196,3123,62703.243011,21.364473,y,2942.81142283,6.2150676289,0.0607474369
269848233,3123,62703.24344,21.365732,y,2942.81183883,6.1498263722,0.0607403898
269848269,3123,62703.243856,21.366985,y,2942.81225483,6.0219306483,0.0607386038
269848305,3123,62703.244273,21.368198,y,2942.81267083,6.0729748596,0.0607412633
269848342,3123,62703.244701,21.369407,y,2942.81308683,5.9852494257,0.0607426365
269848379,3123,62703.245129,21.370643,y,2942.81350283,6.0949591275,0.0607443916
269848415,3123,62703.245546,21.371874,y,2942.81391883,6.1695212834,0.0607425164
269848451,3123,62703.245963,21.373065,y,2942.81433483,6.0413799149,0.060739166
269848488,3123,62703.246391,21.374252,y,2942.81475083,6.1650461139,0.0607395071
269848525,3123,62703.246819,21.375465,y,2942.81516683,6.0568188902,0.0607339437
269848562,3123,62703.247247,21.376674,y,2942.81558283,6.0518606867,0.0607371229
269848598,3123,62703.247664,21.377876,y,2942.81599883,6.0618839482,0.060733225
270191293,3127,62707.21405,23.719287,r,2946.78255879,6.0602593656,0.0601313336
270191330,3127,62707.214479,23.721735,r,2946.78297479,5.9462057729,0.0601243191
270191366,3127,62707.214895,23.723747,r,2946.78339079,6.0509937259,0.0601173614
270191403,3127,62707.215324,23.725697,r,2946.78380679,6.010213326,0.0601154954
270191440,3127,62707.215752,23.727693,r,2946.78422279,6.1084489053,0.0601154688
270191477,3127,62707.21618,23.729681,r,2946.78463879,5.9639085167,0.0601214924
270191514,3127,62707.216608,23.73166,r,2946.78505479,5.9452811785,0.0601264364
