expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
24713497,286,59866.035852,23.855319,i,105.60409481,7.2607069529,0.0736345645
24713534,286,59866.036281,23.856565,i,105.60451081,7.2660908136,0.0736361054
24713570,286,59866.036697,23.840471,i,105.60492681,7.3181790353,0.0736364651
24713724,286,59866.03848,23.307765,z,105.60659081,7.2955334815,0.0736365396
24713760,286,59866.038896,23.312859,z,105.60700681,7.3701640833,0.0736380653
24713797,286,59866.039325,23.314036,z,105.60783881,7.298903607,0.0736305901
24713833,286,59866.039741,23.315238,z,105.60825481,7.337711255,0.073620842
24713869,286,59866.040158,23.267389,z,105.60867081,7.3163685531,0.0736304648
24713906,286,59866.040586,23.268548,z,105.60908681,7.3494591455,0.0736297481
24713942,286,59866.041003,23.269733,z,105.60950281,7.3297432173,0.0736320831
24713978,286,59866.04142,23.27088,z,105.60991881,7.2590718889,0.0736241233
24714015,286,59866.041848,23.27202,z,105.61033481,7.3413852324,0.0736322262
24714051,286,59866.042265,23.273188,z,105.61075081,7.43679576,0.0736337208
24714088,286,59866.042693,23.274317,z,105.61116681,7.4016511449,0.0736304357
24714125,286,59866.043121,23.275472,z,105.61158281,7.3856430823,0.0736311412
24714162,286,59866.043549,23.241198,z,105.61199881,7.416285831,0.0736268995
24714199,286,59866.043977,23.242341,z,105.61241481,7.4104696967,0.0736283876
24714236,286,59866.044406,23.243479,z,105.61283081,7.3753072227,0.0736268046
24714272,286,59866.044822,23.244609,z,105.61324681,7.3124951225,0.0736290137
24714309,286,59866.045251,23.245705,z,105.61366281,7.4368023943,0.0736260723
24714346,286,59866.045679,23.246824,z,105.61407881,7.2404007246,0.0736256187
24714383,286,59866.046107,23.247938,z,105.61449481,7.302408712,0.0736202043
24714419,286,59866.046524,23.249045,z,105.61491081,7.3289161286,0.0736298389
24714455,286,59866.04694,23.199617,z,105.61532681,7.3587409101,0.0736316387
24714492,286,59866.047369,23.200683,z,105.61574281,7.4019578038,0.07363541
24714528,286,59866.047785,23.201772,z,105.61615881,7.4095957671,0.0736316974
24714565,286,59866.048214,23.202827,z,105.61657481,7.3837521529,0.0736353149
24714601,286,59866.04863,23.203906,z,105.61699081,7.4280046295,0.0736331284
24714637,286,59866.049047,23.204951,z,105.61740681,7.4530889685,0.0736314032
24714791,286,59866.050829,21.756132,y,105.61907081,7.2192530739,0.0736281116
24714827,286,59866.051246,21.768895,y,105.61948681,7.3691442102,0.0736292817
24714864,286,59866.051674,21.769653,y,105.61990281,7.3692620515,0.0736352036
24714900,286,59866.052091,21.77043,y,105.62031881,7.34619867,0.0736334795
24714937,286,59866.052519,21.771179,y,105.62073481,7.4133183319,0.0736369402
24714973,286,59866.052936,21.771946,y,105.62115081,7.3408556873,0.0736333022
24715009,286,59866.053352,21.772688,y,105.62156681,7.3990057955,0.0736318653
24715046,286,59866.053781,21.773425,y,105.62198281,7.5123592613,0.0736351707
24715083,286,59866.054209,21.708693,y,105.62239881,7.3265248625,0.0736365814
24715120,286,59866.054637,21.709442,y,105.62281481,7.3131153083,0.0736420222
24715156,286,59866.055054,21.710186,y,105.62323081,7.3512389152,0.0736438624
24715193,286,59866.055482,21.710905,y,105.62364681,7.3168323548,0.0736369778
24715229,286,59866.055899,21.71164,y,105.62406281,7.4556252948,0.0736364311
24715266,286,59866.056327,21.712353,y,105.62447881,7.5774373753,0.0736377645
24715303,286,59866.056755,21.713078,y,105.62489481,7.430499057,0.0736410903
24715339,286,59866.057172,21.7138,y,105.62531081,7.4183863067,0.0736426314
24715376,286,59866.0576,21.608524,y,105.62572681,7.3050681219,0.0736394859
24715412,286,59866.058017,21.609238,y,105.62614281,7.3415588204,0.073642742
24715449,286,59866.058445,21.609927,y,105.62655881,7.5073126696,0.0736371238
24715485,286,59866.058862,21.610632,y,105.62697481,7.3512737736,0.0736364896
24970880,289,59869.014824,24.437943,r,108.583070776,7.2156069242,0.0729999452
24970917,289,59869.015252,24.444236,r,108.583486776,7.3724455677,0.073002387
24970954,289,59869.015681,24.470049,r,108.583902776,7.3771848066,0.0730024482
24970991,289,59869.016109,24.471537,r,108.584318776,7.1940702108,0.0729992462
24971028,289,59869.016537,24.473017,r,108.584734776,7.2549744336,0.072994773
24971064,289,59869.016954,24.474491,r,108.585150776,7.2560532082,0.0729936065
24971100,289,59869.017371,24.475918,r,108.585566776,7.1871241938,0.0729896329
24971137,289,59869.017799,24.477339,r,108.585982776,7.3775058017,0.0729889776
24971174,289,59869.018227,24.478792,r,108.586398776,7.3890257623,0.0729862394
24971211,289,59869.018655,24.480239,r,108.586814776,7.3260777181,0.0729887924
24971247,289,59869.019072,24.48168,r,108.587230776,7.2434029178,0.0729840214
24971284,289,59869.0195,24.486518,r,108.587646776,7.2235790293,0.0729836523
24971321,289,59869.019928,24.487946,r,108.588062776,7.2806259517,0.0729891125
24971358,289,59869.020357,24.489365,r,108.588478776,7.3060703842,0.0729898339
24971395,289,59869.020785,24.490779,r,108.588894776,7.4225567857,0.0729882504
24971432,289,59869.021213,24.492186,r,108.589726776,7.3709046363,0.0729975431
24971469,289,59869.021641,24.493586,r,108.590142776,7.2418390392,0.0729999701
24971506,289,59869.02207,24.494979,r,108.590558776,7.2289238072,0.0729957953
24971542,289,59869.022486,24.496367,r,108.590974776,7.3003102342,0.0729935328
24971579,289,59869.022915,24.435215,r,108.591390776,7.4093986606,0.0729997565
24971733,289,59869.024697,24.73053,g,108.593054776,7.24640112,0.0729995046
24971770,289,59869.025125,24.736537,g,108.593470776,7.2520800636,0.0730036141
24971806,289,59869.025542,24.737963,g,108.593886776,7.3423739957,0.0730100635
24971843,289,59869.02597,24.739342,g,108.594302776,7.2959646311,0.0730048516
24971879,289,59869.026387,24.701711,g,108.594718776,7.411974978,0.0729991414
24971915,289,59869.026803,24.703077,g,108.595134776,7.1800260668,0.0729955752
24971951,289,59869.02722,24.704437,g,108.595550776,7.291714374,0.0729963295
24971988,289,59869.027648,24.705789,g,108.595966776,7.2411228974,0.0730006773
24972024,289,59869.028065,24.707172,g,108.596382776,7.318039009,0.0730078075
24972061,289,59869.028493,24.708511,g,108.596798776,7.241077444,0.0730096484
24972215,289,59869.030276,23.790951,i,108.598462776,7.3413951142,0.0730117827
24972252,289,59869.030704,23.744232,i,108.598878776,7.2185746816,0.0730089
24972289,289,59869.031132,23.745467,i,108.599294776,7.4295547161,0.0730055407
24972326,289,59869.03156,23.746696,i,108.599710776,7.3488968124,0.0730064542
24972362,289,59869.031977,23.74792,i,108.600126776,7.2889065091,0.0730034189
24972399,289,59869.032405,23.749103,i,108.600542776,7.2207831096,0.073002623
24972435,289,59869.032822,23.750314,i,108.600958776,7.2079008873,0.0730030042
24972472,289,59869.03325,23.750318,i,108.601374776,7.3692264056,0.0729999431
24972509,289,59869.033678,23.751517,i,108.601790776,7.317335013,0.0730017384
24972546,289,59869.034107,23.752709,i,108.602622776,7.3413312359,0.0729997187
24972583,289,59869.034535,23.753895,i,108.603038776,7.2798865913,0.0730038969
24972620,289,59869.034963,23.755076,i,108.603454776,7.2659286852,0.0730071641
24972657,289,59869.035391,23.756248,i,108.603870776,7.2837733763,0.0730073529
24972694,289,59869.03582,23.757416,i,108.604286776,7.3502809373,0.0730064892
24972730,289,59869.036236,23.758578,i,108.604702776,7.365493008,0.0730175372
24972767,289,59869.036665,23.828087,i,108.605118776,7.3658846552,0.0730110975
24972804,289,59869.037093,23.829235,i,108.605534776,7.2118815629,0.073010365
24972841,289,59869.037521,23.830379,i,108.605950776,7.3376262741,0.0730032785
24972877,289,59869.037938,23.831515,i,108.606366776,7.3023550064,0.0730031158
24972913,289,59869.038354,23.832617,i,108.606782776,7.3944470381,0.073004666
24973067,289,59869.040137,23.300596,z,108.608446776,7.3257753073,0.0730042036
24973103,289,59869.040553,23.297316,z,108.608862776,7.3434544151,0.0730027642
24973139,289,59869.04097,23.298358,z,108.609278776,7.4192802173,0.0730051745
24973176,289,59869.041398,23.299396,z,108.609694776,7.1104684197,0.0730016478
24973212,289,59869.041815,23.300455,z,108.610110776,7.2422003946,0.073002945
24973249,289,59869.042243,23.30148,z,108.610526776,7.4445096366,0.0730003016
24973285,289,59869.04266,23.302529,z,108.610942776,7.2475106021,0.0730000473
24973322,289,59869.043088,23.303544,z,108.611358776,7.3413134667,0.0730038081
24973359,289,59869.043516,23.242775,z,108.611774776,7.3301582132,0.0730041501
24973395,289,59869.043933,23.243806,z,108.612190776,7.425926242,0.0729971273
24973432,289,59869.044361,23.244803,z,108.612606776,7.3386413116,0.0730026433
24973468,289,59869.044778,23.245823,z,108.613022776,7.3594260525,0.0730016809
24973505,289,59869.045206,23.246808,z,108.613438776,7.3411993355,0.0729938432
24973541,289,59869.045623,23.247817,z,108.613854776,7.3437120216,0.0729989087
24973577,289,59869.04604,23.248791,z,108.614270776,7.2988081254,0.0730021911
24973614,289,59869.046468,23.249761,z,108.614686776,7.2322599722,0.0730016996
24973650,289,59869.046884,23.250753,z,108.615102776,7.345445682,0.0730045394
24973686,289,59869.047301,23.303836,z,108.615518776,7.2188922846,0.0730028485
24973723,289,59869.047729,23.30479,z,108.615934776,7.3716155163,0.0729941391
24973759,289,59869.048146,23.305763,z,108.616350776,7.3708894789,0.0729970121
24973795,289,59869.048563,23.306705,z,108.616766776,7.322789865,0.0729988417
24973832,289,59869.048991,23.307642,z,108.617182776,7.3268421945,0.072996148
24973868,289,59869.049408,23.308599,z,108.617598776,7.2538177333,0.0729901596
24973905,289,59869.049836,23.309524,z,108.618014776,7.3555749985,0.0729866798
24973942,289,59869.050264,23.31047,z,108.618430776,7.279823574,0.0729796172
24973979,289,59869.050692,23.228458,z,108.618846776,7.3058199447,0.0729867314
24974133,289,59869.052475,21.77382,y,108.620926776,7.2417122107,0.0729897643
24974170,289,59869.052903,21.776686,y,108.621342776,7.2341647484,0.0730047309
24974206,289,59869.05332,21.777363,y,108.621758776,7.2922258915,0.0730030631
24974243,289,59869.053748,21.778017,y,108.622174776,7.3293916657,0.073003132
24974280,289,59869.054176,21.853128,y,108.622590776,7.2780094867,0.0730007602
24974317,289,59869.054604,21.853793,y,108.623006776,7.2681784618,0.0730040283
24974354,289,59869.055033,21.854452,y,108.623422776,7.3698972613,0.0730030104
24974391,289,59869.055461,21.855107,y,108.623838776,7.2978461645,0.0729903374
24974427,289,59869.055877,21.855759,y,108.624254776,7.3139515216,0.0729971819
24974464,289,59869.056306,21.856388,y,108.624670776,7.2527557753,0.0730045074
24974500,289,59869.056722,21.857031,y,108.625086776,7.3282874469,0.0729978719
24974536,289,59869.057139,21.857651,y,108.625502776,7.3009663005,0.073005412
24974573,289,59869.057567,21.894869,y,108.625918776,7.3387254492,0.0730133148
24974610,289,59869.057996,21.8955,y,108.626334776,7.3367529134,0.0730138131
24974647,289,59869.058424,21.896124,y,108.626750776,7.302209336,0.0730173149
24974683,289,59869.05884,21.896746,y,108.627166776,7.3541025074,0.0730151403
24974719,289,59869.059257,21.897347,y,108.627582776,7.1775995964,0.0730110711
24974756,289,59869.059685,21.897942,y,108.627998776,7.2184782551,0.0730048603
24974793,289,59869.060114,21.898551,y,108.628414776,7.2259105512,0.0730086131
24974830,289,59869.060542,21.899155,y,108.628830776,7.3605162673,0.0730015715
25230246,292,59872.01674,24.492978,r,111.584926742,7.3600374102,0.0731993507
25230283,292,59872.017169,24.412874,r,111.585342742,7.3398041281,0.0732008614
25230319,292,59872.017585,24.414211,r,111.585758742,7.3068723238,0.0732043187
25230356,292,59872.018014,24.415504,r,111.586174742,7.2009827654,0.0732129591
25230393,292,59872.018442,24.416828,r,111.586590742,7.3764116208,0.0732171464
25230430,292,59872.01887,24.418144,r,111.587006742,7.3764984197,0.0732184948
25230466,292,59872.019287,24.507676,r,111.587422742,7.2649730607,0.073206342
25230502,292,59872.019703,24.508945,r,111.587838742,7.3307223042,0.0732041481
25230539,292,59872.020132,24.510208,r,111.588254742,7.2544310189,0.0732099135
25230576,292,59872.02056,24.5115,r,111.588670742,7.3135788494,0.0732039706
25230613,292,59872.020988,24.512784,r,111.589502742,7.2456499664,0.0732042938
25230649,292,59872.021405,24.514062,r,111.589918742,7.2829074,0.0732000996
25230686,292,59872.021833,24.5153,r,111.590334742,7.3164563818,0.0732124264
25230723,292,59872.022261,24.516566,r,111.590750742,7.1573897944,0.0732147412
25230760,292,59872.02269,24.536848,r,111.591166742,7.3242463573,0.0732105439
25230797,292,59872.023118,24.538101,r,111.591582742,7.3169523804,0.0732102791
25230834,292,59872.023546,24.539348,r,111.591998742,7.3536304479,0.0732101475
25230870,292,59872.023963,24.540587,r,111.592414742,7.3211306013,0.0732063579
25230906,292,59872.024379,24.541788,r,111.592830742,7.3467230178,0.0732070175
25230943,292,59872.024808,24.542982,r,111.593246742,7.2525630782,0.0732044902
25231097,292,59872.02659,24.845636,g,111.594910742,7.2559004504,0.0731933684
25231134,292,59872.027018,24.921661,g,111.595326742,7.3337684767,0.073192128
25231171,292,59872.027447,24.922924,g,111.595742742,7.2674501063,0.0731871449
25231208,292,59872.027875,24.924178,g,111.596158742,7.3614972077,0.0731812799
25231244,292,59872.028291,24.925425,g,111.596574742,7.2726823749,0.0731834019
25231280,292,59872.028708,24.926632,g,111.596990742,7.2604712202,0.0731851226
25231317,292,59872.029136,24.927834,g,111.597406742,7.2369724906,0.0731825599
25231353,292,59872.029553,24.89544,g,111.597822742,7.266191139,0.0731855341
25231389,292,59872.02997,24.896628,g,111.598238742,7.2796244458,0.0731854691
25231426,292,59872.030398,24.89781,g,111.598654742,7.4757927074,0.0731879932
25231580,292,59872.03218,23.958999,i,111.600318742,7.3392689571,0.073179136
25231617,292,59872.032609,23.963603,i,111.600734742,7.1621048657,0.0731840569
25231653,292,59872.033025,23.929048,i,111.601150742,7.1737969757,0.0731797118
25231690,292,59872.033453,23.930104,i,111.601566742,7.3306109328,0.0731795565
25231726,292,59872.03387,23.931182,i,111.601982742,7.4146771905,0.0731777817
25231762,292,59872.034287,23.932226,i,111.602398742,7.3516393594,0.0731714013
25231799,292,59872.034715,23.933264,i,111.603230742,7.4332735862,0.0731624148
25231836,292,59872.035143,23.934326,i,111.603646742,7.1742400107,0.0731591945
25231873,292,59872.035572,23.935381,i,111.604062742,7.2277630581,0.0731609682
25231909,292,59872.035988,23.936429,i,111.604478742,7.2258386583,0.0731605514
25231946,292,59872.036416,23.937445,i,111.604894742,7.3349929693,0.0731593977
25231983,292,59872.036845,23.999433,i,111.605310742,7.3557824736,0.0731507777
25232020,292,59872.037273,24.000466,i,111.605726742,7.3202789349,0.0731580186
25232057,292,59872.037701,24.00149,i,111.606142742,7.4326683545,0.0731576114
25232094,292,59872.038129,24.002511,i,111.606558742,7.2264351513,0.0731560696
25232131,292,59872.038558,24.003524,i,111.606974742,7.4053583319,0.0731576589
25232168,292,59872.038986,24.004532,i,111.607390742,7.3406021892,0.073153757
25232205,292,59872.039414,24.005534,i,111.607806742,7.2613431196,0.0731528541
25232242,292,59872.039842,24.00653,i,111.608222742,7.4032346064,0.0731673066
25232279,292,59872.040271,23.962189,i,111.608638742,7.226337288,0.0731629055
25232433,292,59872.042053,23.425087,z,111.610302742,7.2206733783,0.0731563978
25232469,292,59872.04247,23.429038,z,111.610718742,7.442425275,0.0731473819
25232505,292,59872.042886,23.429947,z,111.611134742,7.3793156666,0.0731540718
25232542,292,59872.043315,23.430851,z,111.611550742,7.2613564535,0.0731423726
25232579,292,59872.043743,23.421153,z,111.611966742,7.4538851904,0.0731446411
25232616,292,59872.044171,23.422071,z,111.612382742,7.3633224471,0.0731467949
25232653,292,59872.044599,23.422983,z,111.612798742,7.3013699664,0.0731452017
25232690,292,59872.045028,23.423888,z,111.613214742,7.3293730953,0.07314812
25232726,292,59872.045444,23.424789,z,111.613630742,7.2870537096,0.0731451036
25232763,292,59872.045872,23.42566,z,111.614046742,7.357039766,0.0731435026
25232800,292,59872.046301,23.426548,z,111.614462742,7.2805684412,0.0731452049
25232837,292,59872.046729,23.427433,z,111.614878742,7.2889394252,0.0731454245
25232874,292,59872.047157,23.367742,z,111.615294742,7.3509916384,0.0731442922
25232911,292,59872.047585,23.368616,z,111.615710742,7.3665863104,0.0731425464
25232948,292,59872.048014,23.369482,z,111.616126742,7.3575454894,0.073134734
25232985,292,59872.048442,23.370343,z,111.616958742,7.2465766489,0.0731195601
25233022,292,59872.04887,23.371199,z,111.617374742,7.2018060427,0.0731220776
25233059,292,59872.049298,23.372048,z,111.617790742,7.1946155141,0.0731271987
25233095,292,59872.049715,23.372894,z,111.618206742,7.2824060665,0.0731175706
25233131,292,59872.050132,23.373709,z,111.618622742,7.3164007479,0.073109261
25233168,292,59872.05056,23.407067,z,111.619038742,7.4262285896,0.0730968423
25233204,292,59872.050977,23.407894,z,111.619454742,7.2887842063,0.0731013443
25233240,292,59872.051393,23.408694,z,111.619870742,7.369624594,0.0730970306
25233277,292,59872.051822,23.409488,z,111.620286742,7.3537943599,0.0730953226
25233313,292,59872.052238,23.4103,z,111.620702742,7.3018533559,0.0730845736
25233350,292,59872.052666,23.411084,z,111.621118742,7.2397364669,0.0730770038
25233504,292,59872.054449,21.946149,y,111.622782742,7.2455501082,0.0730864355
25233541,292,59872.054877,21.95666,y,111.623198742,7.2487945762,0.0730863178
25233578,292,59872.055305,21.957235,y,111.623614742,7.2518683046,0.0730910779
25233615,292,59872.055734,21.957804,y,111.624030742,7.315839076,0.0731031037
25233652,292,59872.056162,21.958371,y,111.624446742,7.3700158619,0.0730990721
25233689,292,59872.05659,21.958933,y,111.624862742,7.3122575222,0.073103057
25233726,292,59872.057018,21.959491,y,111.625278742,7.3292562857,0.0731016526
25233763,292,59872.057447,22.012017,y,111.625694742,7.2437094965,0.0730934762
25233799,292,59872.057863,22.012566,y,111.626110742,7.1941422649,0.0730853091
25233835,292,59872.05828,22.013097,y,111.626526742,7.1035254676,0.0730888542
25233872,292,59872.058708,22.013624,y,111.626942742,7.4577236315,0.0730740055
25233909,292,59872.059136,22.014162,y,111.627358742,7.1806320344,0.0730675391
25233946,292,59872.059565,22.014693,y,111.627774742,7.2070932277,0.0730744446
25233983,292,59872.059993,22.015223,y,111.628190742,7.2118756884,0.0730787876
25234020,292,59872.060421,22.015747,y,111.628606742,7.2447071125,0.0730783907
25234056,292,59872.060838,22.032722,y,111.629022742,7.2360276007,0.0730738607
25234093,292,59872.061266,22.033225,y,111.629438742,7.3090781738,0.0730661587
25234130,292,59872.061694,22.033737,y,111.629854742,7.266875259,0.0730720715
25234167,292,59872.062122,22.034245,y,111.630270742,7.2238824847,0.0730723448
25234204,292,59872.062551,22.034748,y,111.630686742,7.3736630886,0.0730733567
25240386,292,59872.134098,24.089701,i,111.702238741,7.2871564908,0.0732205312
25242882,292,59872.162991,23.900459,i,111.731358741,7.3240830594,0.073147876
25403547,294,59874.022536,23.415767,u,113.59087872,7.2432587115,0.072679888
25403584,294,59874.022964,23.472008,u,113.59129472,7.2306049246,0.0726782453
25403621,294,59874.023392,23.473447,u,113.59171072,7.2546935151,0.0726776791
25403658,294,59874.02382,23.474879,u,113.59212672,7.3409967939,0.0726716614
25403694,294,59874.024237,23.476302,u,113.59254272,7.2097471913,0.0726631061
25403730,294,59874.024654,23.477678,u,113.59295872,7.2523619344,0.0726635829
25403767,294,59874.025082,23.479048,u,113.59337472,7.3348960215,0.0726658678
25403804,294,59874.02551,23.480446,u,113.59379072,7.2641180753,0.0726629831
25403841,294,59874.025939,23.481838,u,113.59420672,7.2596553522,0.0726592444
25403878,294,59874.026367,23.53241,u,113.59462272,7.0970405156,0.0726591699
25403915,294,59874.026795,23.533785,u,113.59503872,7.3023918554,0.0726525531
25403952,294,59874.027223,23.535151,u,113.59545472,7.301862216,0.0726462339
25403989,294,59874.027651,23.53651,u,113.59587072,7.1491980839,0.0726500553
25404026,294,59874.02808,23.537861,u,113.59628672,7.1777258189,0.0726527205
25404063,294,59874.028508,23.539205,u,113.59670272,7.2304706395,0.0726560207
25404100,294,59874.028936,23.540539,u,113.59711872,7.3104856136,0.0726541801
25404136,294,59874.029353,23.541865,u,113.59753472,7.198212932,0.0726512919
25404173,294,59874.029781,23.54339,u,113.59795072,7.2411690124,0.072648996
25404209,294,59874.030198,23.544701,u,113.59836672,7.2873456544,0.072645291
25404246,294,59874.030626,23.545969,u,113.59878272,7.3320453295,0.0726468219
25489581,295,59875.018308,23.5934,u,114.586782709,7.2401126463,0.0725720286
25489618,295,59875.018736,23.599601,u,114.587198709,7.3220805846,0.0725747741
25489654,295,59875.019153,23.594515,u,114.587614709,7.1946915644,0.0725755147
25489691,295,59875.019581,23.595936,u,114.588030709,7.3079137704,0.0725672434
25489727,295,59875.019998,23.597388,u,114.588446709,7.1064848467,0.0725650466
25489764,295,59875.020426,23.598793,u,114.588862709,7.3139817565,0.0725682309
25489801,295,59875.020854,23.60023,u,114.589278709,7.2652117306,0.0725656083
25489837,295,59875.021271,23.601657,u,114.589694709,7.3131338083,0.0725602826
25489874,295,59875.021699,23.603039,u,114.590110709,7.2941717742,0.0725545042
25489911,295,59875.022128,23.60445,u,114.590526709,7.1240198437,0.0725546939
25489948,295,59875.022556,23.605853,u,114.590942709,7.1722416322,0.072552927
25489984,295,59875.022972,23.620088,u,114.591358709,7.1902400232,0.0725531284
25490020,295,59875.023389,23.621437,u,114.591774709,7.2519261428,0.0725540566
25490057,295,59875.023817,23.622779,u,114.592190709,7.265961663,0.0725458767
25490094,295,59875.024246,23.624151,u,114.592606709,7.2823704587,0.0725457134
25490131,295,59875.024674,23.625515,u,114.593022709,7.2406739633,0.0725453785
25490167,295,59875.025091,23.62687,u,114.593438709,7.2728579415,0.0725589116
25490203,295,59875.025507,23.628181,u,114.593854709,7.2427962785,0.0725562868
25490240,295,59875.025935,23.629485,u,114.594270709,7.161579933,0.0725615071
25490277,295,59875.026364,23.69044,u,114.594686709,7.1848333371,0.0725547639
25576800,296,59876.027782,23.191593,u,115.595998697,7.2651880594,0.0730052234
25576837,296,59876.02821,23.193565,u,115.596414697,7.4176361149,0.0729959261
25576874,296,59876.028638,23.194806,u,115.596830697,7.2877460986,0.0729986844
25576911,296,59876.029066,23.196038,u,115.597246697,7.3400284567,0.0730037573
25576948,296,59876.029495,23.197262,u,115.597662697,7.3539866215,0.0730092218
25576985,296,59876.029923,23.295455,u,115.598078697,7.3452649478,0.0729937953
25577022,296,59876.030351,23.296664,u,115.598494697,7.4750748725,0.0729961604
25577059,296,59876.030779,23.297865,u,115.598910697,7.3075576172,0.0730009189
25577096,296,59876.031208,23.299059,u,115.599326697,7.270236493,0.0729956614
25577133,296,59876.031636,23.300245,u,115.600158697,7.2832312145,0.0729910081
25577170,296,59876.032064,23.301423,u,115.600574697,7.3258502063,0.0729905184
25577207,296,59876.032492,23.302595,u,115.600990697,7.3350140176,0.0729913977
25577243,296,59876.032909,23.303758,u,115.601406697,7.3335830629,0.0729831795
25577279,296,59876.033326,23.362379,u,115.601822697,7.4005443796,0.0729858586
25577315,296,59876.033742,23.363497,u,115.602238697,7.2393301904,0.0729852603
25577352,296,59876.034171,23.364608,u,115.602654697,7.3500718555,0.0729894804
25577388,296,59876.034587,23.365742,u,115.603070697,7.3104939135,0.0729842109
25577425,296,59876.035015,23.366837,u,115.603486697,7.3732918749,0.0729856145
25577462,296,59876.035444,23.367956,u,115.603902697,7.4496715731,0.0729875086
25577499,296,59876.035872,23.369068,u,115.604318697,7.1897606068,0.0729858341
25663259,297,59877.028471,23.49081,u,116.596894686,7.2022339802,0.0725334505
25663296,297,59877.028899,23.492686,u,116.597310686,7.1652925672,0.0725331431
25663332,297,59877.029315,23.493865,u,116.597726686,7.4312693542,0.0725272153
25663368,297,59877.029732,23.488603,u,116.598142686,7.3155875996,0.072522807
25663405,297,59877.03016,23.489734,u,116.598558686,7.1559899616,0.0725218686
25663441,297,59877.030577,23.490891,u,116.598974686,7.2669708017,0.0725192699
25663477,297,59877.030994,23.492008,u,116.599390686,7.1523921151,0.0725254704
25663514,297,59877.031422,23.493119,u,116.599806686,7.2618745939,0.0725238729
25663550,297,59877.031839,23.494253,u,116.600222686,7.2571507363,0.0725279238
25663587,297,59877.032267,23.49535,u,116.600638686,7.088979546,0.0725195714
25663624,297,59877.032695,23.496468,u,116.601054686,7.2250240357,0.0725140928
25663660,297,59877.033112,23.481935,u,116.601470686,7.3305912668,0.0725233335
25663697,297,59877.03354,23.48301,u,116.601886686,7.143362485,0.0725280131
25663734,297,59877.033968,23.484107,u,116.602302686,7.2716141908,0.0725307225
25663771,297,59877.034396,23.485196,u,116.602718686,7.2696603669,0.0725246863
25663807,297,59877.034813,23.486278,u,116.603134686,7.1494694284,0.0725291639
25663843,297,59877.03523,23.487324,u,116.603550686,7.1572299919,0.0725297146
25663880,297,59877.035658,23.488362,u,116.603966686,7.2544863929,0.0725326449
25663916,297,59877.036075,23.489423,u,116.604382686,7.1584309458,0.0725264592
25663952,297,59877.036491,23.590129,u,116.604798686,7.1800657017,0.0725218647
25749751,298,59878.029526,23.470878,u,117.597790675,7.2293240858,0.0722116162
25749788,298,59878.029954,23.437909,u,117.598206675,7.1068245316,0.0722098217
25749824,298,59878.030371,23.439021,u,117.598622675,7.3483598933,0.0722073397
25749860,298,59878.030787,23.440095,u,117.599038675,7.2313061867,0.0721954659
25749896,298,59878.031204,23.441163,u,117.599454675,7.3301027282,0.0721920898
25749933,298,59878.031632,23.442224,u,117.599870675,7.3479429991,0.072189766
25749969,298,59878.032049,23.443307,u,117.600286675,7.1992049732,0.0721867375
25750006,298,59878.032477,23.444353,u,117.600702675,7.1773203073,0.0721825389
25750043,298,59878.032905,23.445421,u,117.601118675,7.2666196599,0.0721849753
25750079,298,59878.033322,23.487924,u,117.601534675,7.2976921197,0.0721895521
25750116,298,59878.03375,23.488949,u,117.601950675,7.261508045,0.0721880186
25750153,298,59878.034178,23.489995,u,117.602366675,7.3922627657,0.0721941773
25750190,298,59878.034607,23.491034,u,117.602782675,7.1440293817,0.0721914368
25750227,298,59878.035035,23.492065,u,117.603198675,7.1103117143,0.0721831603
25750263,298,59878.035452,23.49309,u,117.603614675,7.0743799187,0.0721763649
25750300,298,59878.03588,23.494078,u,117.604030675,7.1575174161,0.0721838657
25750336,298,59878.036297,23.495089,u,117.604446675,7.1798851187,0.0721873571
25750373,298,59878.036725,23.411574,u,117.604862675,7.1231159165,0.0721870427
25750410,298,59878.037153,23.41257,u,117.605278675,7.180372491,0.0721838415
25750447,298,59878.037581,23.413557,u,117.606110675,7.3499765883,0.0721715886
25836170,299,59879.029748,23.459647,u,118.598270663,7.2020890061,0.0718807066
25836207,299,59879.030177,23.4342,u,118.598686663,7.0761203749,0.0718834453
25836243,299,59879.030593,23.435293,u,118.599102663,7.19633511,0.0718708112
25836280,299,59879.031022,23.436349,u,118.599518663,7.2836813072,0.0718673942
25836317,299,59879.03145,23.437428,u,118.599934663,7.165479743,0.0718714605
25836353,299,59879.031866,23.438499,u,118.600350663,7.1359316369,0.0718818255
25836390,299,59879.032295,23.439534,u,118.600766663,7.1965100224,0.0718823342
25836427,299,59879.032723,23.440591,u,118.601182663,7.1924255956,0.0718823319
25836464,299,59879.033151,23.366052,u,118.601598663,7.124005878,0.0718796139
25836500,299,59879.033568,23.367093,u,118.602014663,7.0868877321,0.071882892
25836536,299,59879.033985,23.368099,u,118.602430663,7.2584864239,0.0718803882
25836572,299,59879.034401,23.369099,u,118.602846663,7.1238079104,0.0718786232
25836609,299,59879.034829,23.370092,u,118.603262663,7.1736586964,0.0718885831
25836645,299,59879.035246,23.371105,u,118.603678663,7.2215782195,0.0718841983
25836682,299,59879.035674,23.372085,u,118.604094663,7.1972799212,0.0718898332
25836719,299,59879.036103,23.373083,u,118.604510663,7.1957313198,0.0718818996
